name,chembl_id,smiles,predicted_affinity,predicted_hit_prob
ESTETROL ANHYDROUS,CHEMBL1230314,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1[C@@H](O)[C@@H](O)[C@@H]2O,-2.779589560833746,0.1905206522468875
EPOPROSTENOL SODIUM,CHEMBL962,CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)[O-])O[C@H]2C[C@H]1O.[Na+],-2.775775066080329,0.21629240051190532
OLOPATADINE HYDROCHLORIDE,CHEMBL1719,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21.Cl,-2.77308218787907,0.2978573103476693
GREPAFLOXACIN,CHEMBL583,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,-2.7716835383879457,0.331549354266071
THIORIDAZINE,CHEMBL479,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,-2.770002585877783,0.21376173973233473
CHOLINE FENOFIBRATE,CHEMBL1201745,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)[O-].C[N+](C)(C)CCO,-2.7687289496058494,0.20279926200225135
HYDROXYZINE HYDROCHLORIDE,CHEMBL3186993,Cl.Cl.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,-2.7685675674381303,0.2466619059794218
PRUCALOPRIDE,CHEMBL117287,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,-2.768423660589724,0.22752332950398174
LOXAPINE HYDROCHLORIDE,CHEMBL1201060,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.Cl,-2.7629382453438613,0.18998135594919915
DICYCLOMINE HYDROCHLORIDE,CHEMBL1200479,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1.Cl,-2.7613567272950466,0.17498280573670705
IPRATROPIUM BROMIDE,CHEMBL2134724,CC(C)[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.O.[Br-],-2.7593933607138923,0.23344520313185332
TROSPIUM,CHEMBL1888176,O=C(O[C@H]1C[C@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,-2.7590601989486596,0.3001175543836199
VOXELOTOR,CHEMBL4101807,CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O,-2.7586931952457645,0.21591032957433212
KETAZOLAM,CHEMBL2104356,CC1=CC(=O)N2CC(=O)N(C)c3ccc(Cl)cc3C2(c2ccccc2)O1,-2.7560857366857303,0.24686717205934833
LOMEFLOXACIN HYDROCHLORIDE,CHEMBL1728,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21.Cl,-2.7543069876283814,0.34316939724118567
NOMIFENSINE MALEATE,CHEMBL1256842,CN1Cc2c(N)cccc2C(c2ccccc2)C1.O=C(O)/C=C\C(=O)O,-2.7528083266944976,0.2609326343041759
AMISULPRIDE,CHEMBL243712,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,-2.75181607466601,0.23427217441051076
PIRETANIDE,CHEMBL349803,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,-2.7468917939943815,0.29594783222625964
GALANTAMINE HYDROBROMIDE,CHEMBL1555,Br.COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,-2.746488663014928,0.17382106773171893
PERPHENAZINE,CHEMBL567,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,-2.7437812273165836,0.2753633314189003
CARIPRAZINE,CHEMBL2028019,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,-2.7432343583557226,0.23943323834145622
PERAMPANEL,CHEMBL1214124,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,-2.7420126802989406,0.30571242718506997
DRONABINOL,CHEMBL465,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,-2.741395020295098,0.1840859812300255
MELPHALAN FLUFENAMIDE,CHEMBL4303060,CCOC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@@H](N)Cc1ccc(N(CCCl)CCCl)cc1,-2.738433054786604,0.2979492420587449
SULINDAC,CHEMBL15770,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,-2.7382329898815847,0.3124799526846013
ISOCONAZOLE,CHEMBL1571863,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,-2.7370784921546494,0.2685246224379298
COBIMETINIB,CHEMBL2146883,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,-2.735869221112007,0.3398757507840183
BICALUTAMIDE,CHEMBL409,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,-2.7312248120422935,0.22754711012322307
TIMOLOL MALEATE,CHEMBL1200870,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1.O=C(O)/C=C\C(=O)O,-2.7309833465374664,0.2394060304964715
GLAFENINE,CHEMBL146095,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,-2.7307332919488396,0.4057323430145475
MAVORIXAFOR,CHEMBL518924,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,-2.729857842222329,0.27202073270991334
VORICONAZOLE,CHEMBL638,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,-2.7256663219897335,0.1816500380315308
LUBIPROSTONE,CHEMBL1201134,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,-2.721124255609203,0.37938656927148556
IBUTILIDE,CHEMBL533,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,-2.71975672963641,0.19775613913012763
ESTETROL,CHEMBL6068423,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1[C@@H](O)[C@@H](O)[C@@H]2O.O,-2.7194786735717407,0.18811653308946272
MILTEFOSINE,CHEMBL125,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,-2.7145322083635106,0.17920197058276902
INDAPAMIDE,CHEMBL406,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,-2.7061218597784014,0.24210165156292843
ETONOGESTREL,CHEMBL1531,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,-2.704295822297312,0.16547258072933801
DIETHYLCARBAMAZINE CITRATE,CHEMBL937,CCN(CC)C(=O)N1CCN(C)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,-2.701215074127643,0.21498256026485071
EBROTIDINE,CHEMBL1742471,NC(N)=Nc1nc(CSCCN/C=N/S(=O)(=O)c2ccc(Br)cc2)cs1,-2.699721194455646,0.2467887670619436
ESTRADIOL,CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,-2.69928108053608,0.23873179342508444
MEFLOQUINE,CHEMBL416956,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,-2.696774798496551,0.2443158873936953
BORTEZOMIB,CHEMBL325041,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,-2.6966479947455886,0.2620436568054652
DEFEROXAMINE MESYLATE,CHEMBL1234,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN.CS(=O)(=O)O,-2.696338232206341,0.2264215870144064
FOSDENOPTERIN,CHEMBL2338675,Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@@H]3COP(=O)(O)O[C@@H]3C(O)(O)[C@@H]1N2,-2.695806366834714,0.31324242664734203
PERHEXILINE MALEATE,CHEMBL1334033,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1.O=C(O)/C=C\C(=O)O,-2.694387332584328,0.2977699002372742
FINAFLOXACIN,CHEMBL1908370,N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,-2.693582890655296,0.3962342017358916
BROTIZOLAM,CHEMBL32479,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,-2.6935190617224913,0.2109199040266637
FIPEXIDE,CHEMBL254857,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,-2.6913334497070083,0.2440934687078139
LISDEXAMFETAMINE DIMESYLATE,CHEMBL1201178,CS(=O)(=O)O.CS(=O)(=O)O.C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,-2.68562166940003,0.2870689569879852
CEPHALORIDINE,CHEMBL316157,O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12,-2.682014829831076,0.27974553118995454
MIDAZOLAM HYDROCHLORIDE,CHEMBL1200420,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2.Cl,-2.681959973324191,0.21815972863627392
PENTAZOCINE HYDROCHLORIDE,CHEMBL3989510,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C.Cl,-2.6811664093257863,0.18814454003993736
NISOLDIPINE,CHEMBL1726,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],-2.6789759042757195,0.27413418836904796
RELEBACTAM,CHEMBL3301605,O.O=C(NC1CCNCC1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,-2.675070250331776,0.25762019145650666
FENTANYL HYDROCHLORIDE,CHEMBL1201159,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1.Cl,-2.673553890885454,0.2438892334176687
CERIVASTATIN SODIUM,CHEMBL1200563,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c1-c1ccc(F)cc1.[Na+],-2.671122586541064,0.21385988383325957
MICONAZOLE,CHEMBL91,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,-2.670712275263332,0.26765252563098485
CARIPRAZINE HYDROCHLORIDE,CHEMBL2024517,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1.Cl,-2.6690956179416627,0.2347655391796471
DEXTROMORAMIDE,CHEMBL3833389,C[C@@H](CC(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1)N1CCOCC1,-2.6682384683788394,0.23487876340648006
FESOTERODINE,CHEMBL1201764,CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1,-2.6659451618274717,0.3025033602777131
FLUTRIMAZOLE,CHEMBL2107430,Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1,-2.66406591195782,0.28901000729364285
TRAZODONE HYDROCHLORIDE,CHEMBL1200798,Cl.O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,-2.661556535696116,0.2730828428344121
IOPROMIDE,CHEMBL1725,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,-2.6606527039327195,0.2395171909567374
ZIPEPROL,CHEMBL2105497,COC(CN1CCN(CC(O)C(OC)c2ccccc2)CC1)c1ccccc1,-2.6594078453365633,0.20242162243931536
CHLORAMPHENICOL SUCCINIC ACID,CHEMBL1201281,O=C(O)CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,-2.657806130195987,0.3208764832238149
QUETIAPINE,CHEMBL716,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,-2.6575810546360836,0.24258018936978015
NEBIVOLOL HYDROCHLORIDE,CHEMBL1201731,Cl.OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,-2.6564486858708793,0.2335215799215735
NEBIVOLOL,CHEMBL434394,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,-2.6564486858708793,0.23597021182658126
KETOTIFEN FUMARATE,CHEMBL1633,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1.O=C(O)/C=C/C(=O)O,-2.6548889537319904,0.2806185777582099
CYCLOTHIAZIDE,CHEMBL61593,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,-2.6548083787228407,0.269453139479676
DOCUSATE SODIUM,CHEMBL1905872,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+],-2.65226237922189,0.19839642048071376
HEXAFLUORENIUM BROMIDE,CHEMBL1200933,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21.[Br-].[Br-],-2.6519060502306075,0.2272685843906204
SULFINPYRAZONE,CHEMBL832,O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,-2.6513305509543947,0.34120100958997346
PROPIVERINE,CHEMBL1078261,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,-2.650973313245083,0.25595140229395774
MELPHALAN FLUFENAMIDE HYDROCHLORIDE,CHEMBL4297403,CCOC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@@H](N)Cc1ccc(N(CCCl)CCCl)cc1.Cl,-2.650217800949602,0.29904601625229327
DIPHENHYDRAMINE CITRATE,CHEMBL1201089,CN(C)CCOC(c1ccccc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,-2.648143641061717,0.29589112079219937
CAFFEINE CITRATE,CHEMBL1200569,Cn1c(=O)c2c(ncn2C)n(C)c1=O.O=C(O)CC(O)(CC(=O)O)C(=O)O,-2.647965200163001,0.28905533230314845
BENDROFLUMETHIAZIDE,CHEMBL1684,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,-2.646219100210133,0.3331586901739976
BENZIODARONE,CHEMBL232201,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,-2.645196287837775,0.2597706617363383
BUTENAFINE HYDROCHLORIDE,CHEMBL1200397,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12.Cl,-2.6437036990705294,0.23096049820625347
VERNAKALANT,CHEMBL2111112,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC,-2.643210229191939,0.18901032964161746
HEXETIDINE,CHEMBL144673,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,-2.6400736450523787,0.16780843327038414
PERAMIVIR,CHEMBL3989402,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N.O.O.O,-2.6396479466657445,0.22379731639351283
IMIDAPRIL,CHEMBL317094,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O,-2.638254327594468,0.24772262947208473
TRIFLUPROMAZINE HYDROCHLORIDE,CHEMBL1201102,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21.Cl,-2.638022866218881,0.27061327906072863
PRAJMALIUM,CHEMBL3833382,CCC[N+]12[C@H](O)[C@@H](CC)[C@@H]3C[C@H]1[C@@H]1N(C)c4ccccc4[C@]14C[C@H]2[C@@H]3[C@H]4O,-2.638009351513862,0.19598079010177086
INDORAMIN,CHEMBL279516,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,-2.6361276041856554,0.32230798732655797
TRIMETHOBENZAMIDE,CHEMBL1201256,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,-2.634534092293935,0.1981855813974765
UNOPROSTONE ISOPROPYL,CHEMBL1200661,CCCCCCCC(=O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)OC(C)C)[C@@H](O)C[C@H]1O,-2.6330198030918535,0.2464750871607184
MESTRANOL,CHEMBL1201151,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,-2.6320267500731496,0.1590543971303017
DONEPEZIL,CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,-2.6315753629877916,0.2456281965379588
RABEPRAZOLE,CHEMBL1219,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,-2.631133497686189,0.26745850631148316
PERINDOPRIL,CHEMBL1581,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,-2.630214004976001,0.22065361496418792
DOMPERIDONE,CHEMBL219916,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,-2.629938740830315,0.3126233833580163
BENZBROMARONE,CHEMBL388590,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,-2.6290982670630587,0.25549010078032824
FLIBANSERIN,CHEMBL231068,O=c1[nH]c2ccccc2n1CCN1CCN(c2cccc(C(F)(F)F)c2)CC1,-2.6286493852518005,0.3193722712515539
METHYLNALTREXONE,CHEMBL1186579,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,-2.6237704064641063,0.2028456053268707
BEPRIDIL,CHEMBL1008,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,-2.6221796887204643,0.21414160405851898
SITAGLIPTIN HYDROCHLORIDE MONOHYDRATE,CHEMBL6068334,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F.O,-2.6215786185265952,0.30831487269298036
TRIPELENNAMINE CITRATE,CHEMBL1200769,CN(C)CCN(Cc1ccccc1)c1ccccn1.O=C(O)CC(O)(CC(=O)O)C(=O)O,-2.620844647905932,0.29329181128143184
MEBEVERINE,CHEMBL282121,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1,-2.6185390174578718,0.24081788999842982
SUMATRIPTAN SUCCINATE,CHEMBL1201150,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1.O=C(O)CCC(=O)O,-2.616499178977487,0.333610460660038
DISOPYRAMIDE PHOSPHATE,CHEMBL1201020,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C.O=P(O)(O)O,-2.6156476991933837,0.24527375940841908
ADENOSINE PHOSPHATE,CHEMBL752,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,-2.6146385644788177,0.23649035605305063
DESVENLAFAXINE SUCCINATE,CHEMBL1201728,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1.O=C(O)CCC(=O)O,-2.6101114609915714,0.26220014396812064
LYNESTRENOL,CHEMBL2107431,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,-2.6084271194620827,0.20560574193561768
METOPROLOL TARTRATE,CHEMBL2062335,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1.O=C(O)C(O)C(O)C(=O)O,-2.606674376674612,0.2274372411724093
DESOGESTREL,CHEMBL1533,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,-2.60659659603914,0.1793913913560904
AMOPROXAN,CHEMBL2104537,COc1cc(C(=O)OC(COCCC(C)C)CN2CCOCC2)cc(OC)c1OC,-2.6063340413274414,0.2180750642714845
PIRENZEPINE HYDROCHLORIDE,CHEMBL1531864,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1.Cl.Cl,-2.6051748495636007,0.24407309295577942
PONESIMOD,CHEMBL1096146,CCC/N=C1\S/C(=C\c2ccc(OC[C@H](O)CO)c(Cl)c2)C(=O)N1c1ccccc1C,-2.6040829160188004,0.29567127364433893
GEMEPROST,CHEMBL1908315,CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)OC,-2.6034690274166974,0.2736789278762443
ESTRIOL,CHEMBL193482,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,-2.602967583914612,0.21711528875618671
CEPHALOTHIN,CHEMBL617,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,-2.5976202116077665,0.28743563241107967
SITAGLIPTIN,CHEMBL1422,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,-2.5974635684514324,0.3064091084649034
TRIMETHOBENZAMIDE HYDROCHLORIDE,CHEMBL1200887,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC.Cl,-2.5967184186189867,0.19704464180016107
TIOTROPIUM,CHEMBL1900528,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,-2.5958757587819457,0.24296480077331395
CLOPIDOGREL BISULFATE,CHEMBL1083385,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,-2.5958738853271943,0.2360128601649788
NORETHINDRONE,CHEMBL1162,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,-2.5956884248727383,0.1673476093533919
MEBEVERINE HYDROCHLORIDE,CHEMBL1446650,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1.Cl,-2.5932521837245384,0.2406213582065223
OLAPARIB,CHEMBL521686,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,-2.592569192081299,0.2955878902925814
DEBRISOQUIN SULFATE,CHEMBL1593558,N=C(N)N1CCc2ccccc2C1.N=C(N)N1CCc2ccccc2C1.O=S(=O)(O)O,-2.5904603310925536,0.22641272787153569
CYCLACILLIN,CHEMBL1200356,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,-2.5898696225058213,0.22165397101230674
METOPROLOL SUCCINATE,CHEMBL2356097,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1.O=C(O)CCC(=O)O,-2.587107642987508,0.24312430914266314
VINCAMINE,CHEMBL1165342,CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32,-2.58640379690085,0.24085917936792733
BIPERIDEN LACTATE,CHEMBL1201067,CC(O)C(=O)O.OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,-2.58504069854104,0.24914775271892345
BESIFLOXACIN,CHEMBL1201760,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,-2.5842113923625987,0.3384203364017143
VERAPAMIL HYDROCHLORIDE,CHEMBL1280,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC.Cl,-2.583764496836016,0.24092721335825565
VERAPAMIL,CHEMBL6966,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,-2.583764496836016,0.24092721335825565
TAFLUPROST,CHEMBL1963683,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,-2.583612284462258,0.2706582502988462
LASOFOXIFENE,CHEMBL328190,Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,-2.5823564415095226,0.272802281786107
MOFEZOLAC,CHEMBL259972,COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1,-2.582329273835943,0.2659052406871509
CLOMACRAN PHOSPHATE,CHEMBL2104136,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21.O=P(O)(O)O,-2.5819741792717057,0.3179816816433866
BARBEXACLONE,CHEMBL3833301,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O.CNC(C)CC1CCCCC1,-2.579311682871104,0.2674606112128323
EMPAGLIFLOZIN,CHEMBL2107830,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,-2.5749470022968377,0.24583052008084547
VINPOCETINE,CHEMBL71752,CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32,-2.574488416602478,0.21994550696468546
BENZTHIAZIDE,CHEMBL1201039,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,-2.574032038732706,0.29961772271320086
METHANDROSTENOLONE,CHEMBL1418176,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,-2.5715576101111313,0.1659816248686871
ORPHENADRINE CITRATE,CHEMBL1200395,Cc1ccccc1C(OCCN(C)C)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,-2.5704103331996944,0.2936193901129256
AMLODIPINE MALEATE,CHEMBL1200984,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=C(O)/C=C\C(=O)O,-2.5692700630440535,0.3081492167903869
LEVAMLODIPINE MALEATE,CHEMBL4594288,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl.O=C(O)/C=C\C(=O)O,-2.5692700630440535,0.3081492167903869
REMIFENTANIL,CHEMBL1005,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,-2.5686800088197126,0.2575153786372243
DEXLANSOPRAZOLE,CHEMBL1201863,Cc1c(OCC(F)(F)F)ccnc1C[S@@+]([O-])c1nc2ccccc2[nH]1,-2.5650530918302357,0.2773129483162884
LANSOPRAZOLE,CHEMBL480,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,-2.5650530918302357,0.2773129483162884
ACRIVASTINE,CHEMBL1224,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,-2.563669029550147,0.26170117722992503
CINNARIZINE,CHEMBL43064,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,-2.5626921525913717,0.25658805217199554
BUTOCONAZOLE,CHEMBL1295,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,-2.5605378946762705,0.2308848615660387
ALITRETINOIN,CHEMBL705,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1,-2.556791851220426,0.24069307326767672
