name,best_affinity,all_affinities
"5-[(Z)-but-2-en-2-yl]-5-ethyl-1-methyl-1,3-di",-6.859,"[-6.859, -6.848, -6.426, -6.199, -5.361, 0.0, 1.0, 10.0, 16.0]"
3-methyl-3-(4-propan-2-ylphenyl)pyrrolidine-2,-6.856,"[-6.856, -6.534, -6.516, -6.029, -5.351, 0.0, 1.0, 10.0, 16.0]"
"5,5-diethyl-1-(3-methylbutyl)-1,3-diazinane-2",-6.855,"[-6.855, -6.258, -6.228, -5.963, -5.789, 0.0, 1.0, 10.0, 16.0]"
"5-but-2-enyl-1-methyl-5-prop-2-enyl-1,3-diazi",-6.852,"[-6.852, -6.687, -6.375, -6.097, -6.088, 0.0, 1.0, 10.0, 16.0]"
"3-(2-bromophenyl)piperidine-2,6-dione",-6.849,"[-6.849, -6.772, -6.677, -6.484, -6.374, 0.0, 1.0, 10.0, 16.0]"
"5-(2,2-dimethylpropyl)-1,3-diazinane-2,4,6-tr",-6.849,"[-6.849, -6.297, -6.073, -5.961, -5.949, 0.0, 1.0, 10.0, 16.0]"
"5-[(Z)-pent-2-en-2-yl]-5-propyl-1,3-diazinane",-6.842,"[-6.842, -6.809, -6.52, -6.355, -6.318, 0.0, 1.0, 10.0, 16.0]"
"3-(2-methylphenyl)pyrrolidine-2,5-dione",-6.841,"[-6.841, -6.455, -6.184, -6.011, -5.683, 0.0, 1.0, 10.0, 16.0]"
"5-methyl-5-propan-2-yl-1,3-diazinane-2,4,6-tr",-6.839,"[-6.839, -6.801, -6.605, -6.338, -6.233, 0.0, 1.0, 10.0, 16.0]"
"8-[2-(cyclohexen-1-yl)ethyl]-6,8-diazaspiro[3",-6.838,"[-6.838, -6.72, -6.135, -6.003, -5.8, 0.0, 1.0, 10.0, 16.0]"
2-phenyl-2-piperidin-4-ylacetamide,-6.837,"[-6.837, -6.752, -6.386, -6.332, -6.026, 0.0, 1.0, 10.0, 16.0]"
"2,6-dioxo-4-phenyl-4-(trifluoromethyl)piperid",-6.837,"[-6.837, -6.371, -5.287, -3.393, -3.042, 0.0, 1.0, 10.0, 16.0]"
"5-[(E)-but-2-enyl]-1-methyl-5-prop-2-enyl-1,3",-6.837,"[-6.837, -6.588, -6.457, -6.084, -6.025, 0.0, 1.0, 10.0, 16.0]"
2-methyl-2-phenyl-N-propan-2-ylpropanamide,-6.812,"[-6.812, -6.752, -6.084, -6.057, -5.986, 0.0, 1.0, 10.0, 16.0]"
"9-[(E)-pent-3-enyl]-7,9-diazaspiro[4.5]decane",-6.81,"[-6.81, -6.454, -6.14, -6.039, -5.925, 0.0, 1.0, 10.0, 16.0]"
"N,N-dimethyl-4-phenylpiperidine-4-carboxamide",-6.808,"[-6.808, -6.268, -5.903, -5.147, -2.542, 0.0, 1.0, 10.0, 16.0]"
"5-(2-bromoethyl)-5-ethyl-1,3-diazinane-2,4,6-",-6.807,"[-6.807, -6.757, -6.429, -6.34, -6.138, 0.0, 1.0, 10.0, 16.0]"
"5-ethyl-5-phenyl-1,3-diazinane-2,4,6-trione",-6.801,"[-6.801, -6.679, -6.286, -6.22, -5.908, 0.0, 1.0, 10.0, 16.0]"
"5-[(E)-3-phenylprop-2-enyl]-1,3-diazinane-2,4",-6.8,"[-6.8, -6.509, -6.452, -6.403, -6.245, 0.0, 1.0, 10.0, 16.0]"
"5-[(E)-but-1-enyl]-5-propyl-1,3-diazinane-2,4",-6.799,"[-6.799, -6.614, -6.521, -6.282, -6.259, 0.0, 1.0, 10.0, 16.0]"
"5-[4-(dimethylamino)but-2-ynyl]-5-ethyl-1,3-d",-6.799,"[-6.799, -5.754, -5.581, -5.212, -5.065, 0.0, 1.0, 10.0, 16.0]"
3-phenylpiperidin-2-one,-6.798,"[-6.798, -6.485, -6.195, -5.767, -5.578, 0.0, 1.0, 10.0, 16.0]"
5-cyclopent-2-en-1-yl-1-methyl-5-(2-methylpro,-6.797,"[-6.797, -6.656, -6.488, -6.128, -5.841, 0.0, 1.0, 10.0, 16.0]"
"5-(2-aminoethyl)-5-methyl-1,3-diazinane-2,4,6",-6.796,"[-6.796, -6.386, -6.335, -6.305, -6.223, 0.0, 1.0, 10.0, 16.0]"
N-carbamoyl-2-phenylbutanamide,-6.796,"[-6.796, -6.731, -6.618, -6.385, -6.299, 0.0, 1.0, 10.0, 16.0]"
"5-(2-bromoethyl)-5-methyl-1,3-diazinane-2,4,6",-6.791,"[-6.791, -6.694, -6.418, -6.349, -6.174, 0.0, 1.0, 10.0, 16.0]"
"5-methyl-5-pentan-2-yl-1,3-diazinane-2,4,6-tr",-6.788,"[-6.788, -6.71, -6.686, -6.556, -6.454, 0.0, 1.0, 10.0, 16.0]"
"5-[(2R)-butan-2-yl]-5-ethyl-1,3-diazinane-2,4",-6.781,"[-6.781, -6.766, -6.738, -6.731, -6.643, 0.0, 1.0, 10.0, 16.0]"
"3-(2-fluorophenyl)piperidine-2,6-dione",-6.767,"[-6.767, -6.722, -6.657, -6.6, -6.542, 0.0, 1.0, 10.0, 16.0]"
"5-cyclopent-2-en-1-yl-1-methyl-5-propyl-1,3-d",-6.763,"[-6.763, -6.668, -6.493, -6.339, -6.101, 0.0, 1.0, 10.0, 16.0]"
"5-methyl-5-(2-methylpropyl)-1,3-diazinane-2,4",-6.762,"[-6.762, -5.659, -4.989, -4.924, -4.397, 0.0, 1.0, 10.0, 16.0]"
"5-(aminomethyl)-5-ethyl-1,3-diazinane-2,4,6-t",-6.762,"[-6.762, -6.681, -6.355, -6.297, -6.158, 0.0, 1.0, 10.0, 16.0]"
5-cyclopent-2-en-1-yl-1-methyl-5-prop-1-en-2-,-6.76,"[-6.76, -6.627, -6.514, -6.335, -5.897, 0.0, 1.0, 10.0, 16.0]"
4-butyl-4-methyl-1-(2-phenylethyl)piperidine-,-6.76,"[-6.76, -5.726, -4.934, -4.122, -3.942, 0.0, 1.0, 10.0, 16.0]"
"1,5-dimethyl-5-propyl-1,3-diazinane-2,4,6-tri",-6.76,"[-6.76, -6.437, -6.358, -6.153, -6.109, 0.0, 1.0, 10.0, 16.0]"
5-cyclopent-2-en-1-yl-1-methyl-5-prop-2-enyl-,-6.753,"[-6.753, -6.66, -6.478, -6.353, -6.114, 0.0, 1.0, 10.0, 16.0]"
5-cyclopent-2-en-1-yl-1-methyl-5-(2-methylpro,-6.753,"[-6.753, -6.668, -6.332, -6.168, -5.875, 0.0, 1.0, 10.0, 16.0]"
"5-phenyl-5-prop-2-enyl-1,3-diazinane-2,4,6-tr",-6.748,"[-6.748, -6.667, -6.077, -5.912, -5.871, 0.0, 1.0, 10.0, 16.0]"
"(11E)-11-(aminomethylidene)-2,4-dimethyl-2,4-",-6.747,"[-6.747, -6.629, -6.55, -5.704, -5.451, 0.0, 1.0, 10.0, 16.0]"
"6-amino-5,5-diethyl-3-methyl-1,3-diazinane-2,",-6.734,"[-6.734, -6.45, -6.391, -6.389, -5.954, 0.0, 1.0, 10.0, 16.0]"
"5,5-diethyl-2-methoxy-2-methyl-1,3-diazinane-",-6.707,"[-6.707, -6.7, -6.29, -6.217, -6.168, 0.0, 1.0, 10.0, 16.0]"
"5-[(E)-but-2-enyl]-5-butyl-1,3-diazinane-2,4,",-6.702,"[-6.702, -6.483, -6.359, -6.326, -6.23, 0.0, 1.0, 10.0, 16.0]"
"6-amino-5,5-diethyl-1,3-diazinane-2,4-dione",-6.698,"[-6.698, -6.681, -6.652, -6.262, -6.126, 0.0, 1.0, 10.0, 16.0]"
"1-methyl-5-pent-2-en-2-yl-5-propyl-1,3-diazin",-6.695,"[-6.695, -6.401, -6.334, -6.309, -6.071, 0.0, 1.0, 10.0, 16.0]"
"3-(5,5-diethyl-2,4,6-trioxo-1,3-diazinan-1-yl",-6.689,"[-6.689, -6.332, -6.261, -6.072, -5.985, 0.0, 1.0, 10.0, 16.0]"
"5-but-2-enyl-5-butyl-1,3-diazinane-2,4,6-trio",-6.689,"[-6.689, -6.615, -6.394, -6.375, -6.294, 0.0, 1.0, 10.0, 16.0]"
"(5R)-5-butyl-1-methyl-5-prop-1-en-2-yl-1,3-di",-6.682,"[-6.682, -6.539, -6.384, -6.288, -6.151, 0.0, 1.0, 10.0, 16.0]"
(5R)-1-methyl-5-[(Z)-pent-2-en-3-yl]-5-propyl,-6.68,"[-6.68, -6.484, -6.237, -6.217, -5.982, 0.0, 1.0, 10.0, 16.0]"
"1-methyl-5-pent-2-en-3-yl-5-propyl-1,3-diazin",-6.674,"[-6.674, -6.5, -6.055, -6.046, -5.972, 0.0, 1.0, 10.0, 16.0]"
"5-ethyl-5-(trimethylsilylmethyl)-1,3-diazinan",-6.67,"[-6.67, -6.591, -6.255, -6.208, -5.622, 0.0, 1.0, 10.0, 16.0]"
(5S)-1-methyl-5-[(Z)-pent-2-en-3-yl]-5-propyl,-6.656,"[-6.656, -6.447, -6.201, -6.19, -6.04, 0.0, 1.0, 10.0, 16.0]"
1-(2-fluoro-4-methylphenyl)-3-azabicyclo[3.1.,-6.654,"[-6.654, -6.178, -5.382, -5.352, -4.802, 0.0, 1.0, 10.0, 16.0]"
"(1R,5R)-1-methyl-5-[4-(trifluoromethyl)phenyl",-6.653,"[-6.653, -6.302, -4.837, -4.166, -3.756, 0.0, 1.0, 10.0, 16.0]"
"2-(5-ethyl-2,4,6-trioxo-1,3-diazinan-5-yl)eth",-6.652,"[-6.652, -6.553, -6.5, -6.348, -6.304, 0.0, 1.0, 10.0, 16.0]"
(5R)-1-methyl-5-[(E)-pent-2-en-3-yl]-5-propyl,-6.652,"[-6.652, -6.494, -6.432, -6.02, -6.011, 0.0, 1.0, 10.0, 16.0]"
"5-ethyl-1,5-dimethyl-1,3-diazinane-2,4,6-trio",-6.652,"[-6.652, -6.573, -6.288, -6.175, -6.053, 0.0, 1.0, 10.0, 16.0]"
"1-tert-butyl-5,5-diethyl-1,3-diazinane-2,4,6-",-6.65,"[-6.65, -6.357, -6.339, -6.146, -6.131, 0.0, 1.0, 10.0, 16.0]"
"1-methyl-5-pent-3-en-2-yl-5-propyl-1,3-diazin",-6.648,"[-6.648, -6.017, -5.685, -5.635, -5.432, 0.0, 1.0, 10.0, 16.0]"
(1R)-1-methyl-5-[4-(trifluoromethyl)phenyl]-3,-6.646,"[-6.646, -6.386, -5.335, -3.831, -2.956, 0.0, 1.0, 10.0, 16.0]"
2-methyl-2-phenylbutanamide,-6.645,"[-6.645, -6.616, -6.467, -6.344, -5.889, 0.0, 1.0, 10.0, 16.0]"
"1-methyl-5-[(E)-pent-2-en-3-yl]-5-propyl-1,3-",-6.636,"[-6.636, -6.514, -6.455, -6.179, -5.97, 0.0, 1.0, 10.0, 16.0]"
"1-methyl-5-[(E)-pent-3-en-2-yl]-5-propyl-1,3-",-6.626,"[-6.626, -5.88, -5.823, -5.639, -5.136, 0.0, 1.0, 10.0, 16.0]"
5-(2-cyclohexylideneethyl)-5-ethyl-1-methyl-1,-6.623,"[-6.623, -5.468, -5.024, -4.498, -4.464, 0.0, 1.0, 10.0, 16.0]"
"5-(3-phenylpropyl)-1,3-diazinane-2,4,6-trione",-6.622,"[-6.622, -6.59, -6.542, -6.534, -6.417, 0.0, 1.0, 10.0, 16.0]"
"5-(1-phenylbut-3-enyl)-1,3-diazinane-2,4,6-tr",-6.621,"[-6.621, -5.48, -5.341, -5.112, -4.27, 0.0, 1.0, 10.0, 16.0]"
"1-methyl-4-phenylpiperidine-2,6-dione",-6.621,"[-6.621, -6.589, -6.582, -5.98, -5.867, 0.0, 1.0, 10.0, 16.0]"
(5S)-1-methyl-5-[(E)-pent-2-en-3-yl]-5-propyl,-6.618,"[-6.618, -6.26, -6.144, -6.01, -5.992, 0.0, 1.0, 10.0, 16.0]"
N-carbamoyl-2-phenylacetamide,-6.615,"[-6.615, -6.507, -6.41, -6.361, -6.319, 0.0, 1.0, 10.0, 16.0]"
"1-(dimethylamino)-5,5-diethyl-1,3-diazinane-2",-6.612,"[-6.612, -6.393, -5.896, -5.807, -5.796, 0.0, 1.0, 10.0, 16.0]"
"3-methyl-3-phenylpiperidine-2,6-dione",-6.611,"[-6.611, -6.456, -6.109, -5.933, -5.671, 0.0, 1.0, 10.0, 16.0]"
"5-ethyl-5-(4-fluorophenyl)-1,3-diazinane-2,4,",-6.61,"[-6.61, -5.795, -5.215, -5.074, -4.81, 0.0, 1.0, 10.0, 16.0]"
"5-butyl-1-methyl-5-prop-1-en-2-yl-1,3-diazina",-6.61,"[-6.61, -6.591, -6.542, -6.313, -6.298, 0.0, 1.0, 10.0, 16.0]"
"5-chloro-5-phenyl-1,3-diazinane-2,4,6-trione",-6.61,"[-6.61, -5.792, -5.468, -4.844, -4.492, 0.0, 1.0, 10.0, 16.0]"
"5,5-dimethyl-1,3-diazinane-2,4,6-trione",-6.601,"[-6.601, -6.521, -6.309, -6.243, -5.856, 0.0, 1.0, 10.0, 16.0]"
4-[(E)-5-(2-methylphenyl)-4-oxopent-2-enyl]pi,-6.595,"[-6.595, -5.791, -5.186, -5.055, -4.983, 0.0, 1.0, 10.0, 16.0]"
"1-[4-(1,1-difluoroprop-2-enyl)phenyl]-3-azabi",-6.585,"[-6.585, -5.612, -5.214, -3.404, 0.0, 0.481, 1.0, 10.0, 16.0]"
"6-amino-5-ethyl-5-phenylpyrimidine-2,4-dione",-6.579,"[-6.579, -4.889, -4.287, -4.184, -4.095, 0.0, 1.0, 10.0, 16.0]"
4-[(E)-5-(2-methylphenyl)-4-oxohex-2-enyl]pip,-6.569,"[-6.569, -5.74, -5.165, -4.951, -4.623, 0.0, 1.0, 10.0, 16.0]"
"5-[(Z)-but-2-enyl]-5-butyl-1,3-diazinane-2,4,",-6.568,"[-6.568, -6.51, -6.459, -6.075, -5.915, 0.0, 1.0, 10.0, 16.0]"
"5-amino-5-phenyl-1,3-diazinane-2,4,6-trione",-6.568,"[-6.568, -5.901, -5.829, -4.659, -4.491, 0.0, 1.0, 10.0, 16.0]"
"(1S,5R)-1-methyl-5-[4-(trifluoromethyl)phenyl",-6.566,"[-6.566, -6.476, -5.415, -4.869, -3.201, 0.0, 1.0, 10.0, 16.0]"
"N,2-dimethyl-2-phenylpropanamide",-6.566,"[-6.566, -6.085, -6.06, -5.954, -5.787, 0.0, 1.0, 10.0, 16.0]"
"5-butan-2-yl-5-methyl-1,3-diazinane-2,4,6-tri",-6.565,"[-6.565, -6.52, -6.429, -6.408, -6.379, 0.0, 1.0, 10.0, 16.0]"
"5-pent-2-en-2-yl-5-propyl-1,3-diazinane-2,4-d",-6.561,"[-6.561, -6.431, -6.17, -6.12, -6.096, 0.0, 1.0, 10.0, 16.0]"
"1-methyl-5-[(E)-pent-2-en-2-yl]-5-propyl-1,3-",-6.561,"[-6.561, -6.365, -6.331, -6.179, -6.097, 0.0, 1.0, 10.0, 16.0]"
"5-pent-2-en-2-yl-5-propyl-1,3-diazinane-2,4,6",-6.56,"[-6.56, -6.457, -6.225, -6.153, -6.05, 0.0, 1.0, 10.0, 16.0]"
"[3-(acetyloxymethyl)-5-ethyl-2,4,6-trioxo-5-p",-6.549,"[-6.549, -4.444, -3.205, -3.028, -2.385, 0.0, 1.0, 10.0, 16.0]"
1-[4-(trifluoromethyl)phenyl]-3-azabicyclo[3.,-6.546,"[-6.546, -6.274, -5.899, -4.625, -4.534, 0.0, 1.0, 10.0, 16.0]"
"5,5-diethyl-2-sulfanylidene-1,3-diazinane-4,6",-6.543,"[-6.543, -6.353, -5.848, -5.81, -5.791, 0.0, 1.0, 10.0, 16.0]"
"5-benzyl-1,3-dimethyl-1,3-diazinane-2,4,6-tri",-6.539,"[-6.539, -5.487, -4.983, -4.907, -4.571, 0.0, 1.0, 10.0, 16.0]"
"5-(1,1,2,2,2-pentadeuterioethyl)-5-phenyl-1,3",-6.531,"[-6.531, -6.33, -5.964, -5.832, -5.733, 0.0, 1.0, 10.0, 16.0]"
"5-(1,1,2,2,2-pentadeuterioethyl)-5-phenyl-1,3",-6.525,"[-6.525, -6.356, -5.984, -5.742, -5.736, 0.0, 1.0, 10.0, 16.0]"
"1,3-dimethyl-5-phenyl-1,3-diazinane-2,4,6-tri",-6.523,"[-6.523, -5.191, -5.06, -4.82, -4.69, 0.0, 1.0, 10.0, 16.0]"
"3-(2,6-difluoro-4-methylphenyl)piperidine-2,6",-6.523,"[-6.523, -6.266, -6.22, -4.111, -3.354, 0.0, 1.0, 10.0, 16.0]"
"5-phenyl-1,3-diazinane-4,6-dione",-6.519,"[-6.519, -6.12, -5.907, -5.282, -5.195, 0.0, 1.0, 10.0, 16.0]"
"5-but-2-enyl-5-propyl-1,3-diazinane-2,4,6-tri",-6.505,"[-6.505, -6.443, -6.377, -6.26, -6.071, 0.0, 1.0, 10.0, 16.0]"
"5-[(E)-but-2-enyl]-1,5-dimethyl-1,3-diazinane",-6.493,"[-6.493, -6.077, -5.941, -5.937, -5.8, 0.0, 1.0, 10.0, 16.0]"
"3-phenylpyrrolidine-2,5-dione",-6.47,"[-6.47, -6.431, -6.013, -5.95, -5.731, 0.0, 1.0, 10.0, 16.0]"
N-(acetylcarbamoyl)-2-phenylbutanamide,-6.47,"[-6.47, -6.277, -5.35, -5.183, -5.091, 0.0, 1.0, 10.0, 16.0]"
"(5R)-1-methyl-5-phenyl-5-propyl-1,3-diazinane",-6.467,"[-6.467, -6.315, -5.623, -4.94, -4.071, 0.0, 1.0, 10.0, 16.0]"
"3-(2,6-dioxo-3-phenylpiperidin-3-yl)propanoic",-6.462,"[-6.462, -6.248, -5.889, -4.717, -3.76, 0.0, 1.0, 10.0, 16.0]"
"5-(cyclohepten-1-yl)-5-ethyl-1-methyl-1,3-dia",-6.453,"[-6.453, -6.082, -5.191, -4.842, -4.815, 0.0, 1.0, 10.0, 16.0]"
"1-methyl-5-[(Z)-pent-2-en-2-yl]-5-propyl-1,3-",-6.45,"[-6.45, -6.103, -6.055, -5.976, -5.905, 0.0, 1.0, 10.0, 16.0]"
"1-(2,2-dimethylbutyl)-5,5-diethyl-1,3-diazina",-6.45,"[-6.45, -5.912, -5.764, -5.751, -5.513, 0.0, 1.0, 10.0, 16.0]"
"3,3-diphenylpyrrolidine-2,5-dione",-6.437,"[-6.437, -6.252, -5.926, -5.876, -5.596, 0.0, 1.0, 10.0, 16.0]"
"(1R,5S)-1-[4-(trifluoromethyl)phenyl]-3-azabi",-6.413,"[-6.413, -6.393, -5.531, -4.481, -3.021, 0.0, 1.0, 10.0, 16.0]"
"(3R)-3-ethyl-3-phenylpiperidine-2,6-dione",-6.411,"[-6.411, -6.348, -6.098, -5.649, -5.58, 0.0, 1.0, 10.0, 16.0]"
"5-[(Z)-but-2-enyl]-5-propyl-1,3-diazinane-2,4",-6.399,"[-6.399, -6.332, -6.258, -6.235, -6.109, 0.0, 1.0, 10.0, 16.0]"
"5-butan-2-yl-1,3-diazinane-2,4,6-trione",-6.386,"[-6.386, -5.264, -5.144, -4.875, -4.665, 0.0, 1.0, 10.0, 16.0]"
"5-benzyl-2-sulfanylidene-1,3-diazinane-4,6-di",-6.383,"[-6.383, -6.194, -6.075, -5.7, -5.486, 0.0, 1.0, 10.0, 16.0]"
(3S)-3-(4-fluorophenyl)piperidine-3-carboxami,-6.365,"[-6.365, -6.159, -5.776, -5.456, -4.49, 0.0, 1.0, 10.0, 16.0]"
"5-ethyl-1-methyl-5-pent-2-enyl-1,3-diazinane-",-6.365,"[-6.365, -6.129, -6.02, -5.894, -5.878, 0.0, 1.0, 10.0, 16.0]"
"5-ethyl-1-methyl-5-[(E)-pent-2-en-2-yl]-1,3-d",-6.363,"[-6.363, -6.206, -5.91, -5.821, -5.626, 0.0, 1.0, 10.0, 16.0]"
(5S)-1-[4-(trifluoromethyl)phenyl]-3-azabicyc,-6.361,"[-6.361, -6.276, -5.112, -4.287, -4.105, 0.0, 1.0, 10.0, 16.0]"
"5-but-2-enyl-1,5-dimethyl-1,3-diazinane-2,4,6",-6.358,"[-6.358, -6.356, -6.305, -6.257, -6.024, 0.0, 1.0, 10.0, 16.0]"
"5-ethyl-1-methyl-5-[(E)-pent-2-enyl]-1,3-diaz",-6.358,"[-6.358, -6.131, -5.809, -5.627, -5.47, 0.0, 1.0, 10.0, 16.0]"
"1-butyl-5,5-diethyl-1,3-diazinane-2,4,6-trion",-6.351,"[-6.351, -5.76, -5.535, -5.514, -4.769, 0.0, 1.0, 10.0, 16.0]"
"2-[4-[(3R)-2,6-dioxopiperidin-3-yl]-3,5-diflu",-6.344,"[-6.344, -5.522, -5.511, -5.404, -5.107, 0.0, 1.0, 10.0, 16.0]"
"5,5-diethyl-1-propyl-1,3-diazinane-2,4,6-trio",-6.337,"[-6.337, -6.042, -6.03, -5.953, -5.923, 0.0, 1.0, 10.0, 16.0]"
"3-(2-ethylphenyl)piperidine-2,6-dione",-6.332,"[-6.332, -5.063, -5.025, -5.013, -3.708, 0.0, 1.0, 10.0, 16.0]"
"3-(2-fluorophenyl)-3-methylpiperidine-2,6-dio",-6.326,"[-6.326, -6.159, -6.103, -6.094, -5.594, 0.0, 1.0, 10.0, 16.0]"
"5,5-diethyl-1-(2-methylbutyl)-1,3-diazinane-2",-6.321,"[-6.321, -5.652, -5.602, -5.316, -5.163, 0.0, 1.0, 10.0, 16.0]"
"5-bromo-5-phenyl-1,3-diazinane-2,4,6-trione",-6.312,"[-6.312, -5.629, -5.55, -4.358, -4.345, 0.0, 1.0, 10.0, 16.0]"
"5-ethyl-1,3-diazinane-2,4,6-trione",-6.308,"[-6.308, -6.254, -5.944, -5.905, -5.858, 0.0, 1.0, 10.0, 16.0]"
"5,5-diethyl-1-(2-methylbutan-2-yl)-1,3-diazin",-6.303,"[-6.303, -5.951, -5.746, -5.265, -5.036, 0.0, 1.0, 10.0, 16.0]"
"(2S)-N-tert-butyl-3,3-difluoro-2-(4-fluorophe",-6.3,"[-6.3, -6.148, -6.123, -5.832, -5.474, 0.0, 1.0, 10.0, 16.0]"
"5-(3-methylbut-2-enyl)-5-phenyl-1,3-diazinane",-6.299,"[-6.299, -5.741, -5.576, -5.308, -4.75, 0.0, 1.0, 10.0, 16.0]"
"3-[(4-iodophenyl)methyl]piperidine-2,6-dione",-6.297,"[-6.297, -5.86, -5.162, -4.727, -3.972, 0.0, 1.0, 10.0, 16.0]"
"(5-ethyl-2,6-dioxo-5-phenylpiperidin-3-yl) th",-6.272,"[-6.272, -6.107, -5.805, -5.313, -5.277, 0.0, 1.0, 10.0, 16.0]"
"5-(4-bromophenyl)-5-ethyl-1,3-diazinane-2,4,6",-6.27,"[-6.27, -5.231, -4.463, -1.783, -1.054, 0.0, 1.0, 10.0, 16.0]"
"1-butyl-3-phenylpiperidine-2,6-dione",-6.267,"[-6.267, -5.904, -4.869, -4.792, -4.349, 0.0, 1.0, 10.0, 16.0]"
"5-(3-phenylprop-2-enyl)-1,3-diazinane-2,4,6-t",-6.259,"[-6.259, -6.177, -6.141, -6.025, -5.994, 0.0, 1.0, 10.0, 16.0]"
"5-phenyl-2-sulfanylidene-1,3-diazinane-4,6-di",-6.25,"[-6.25, -5.84, -5.51, -5.126, -5.042, 0.0, 1.0, 10.0, 16.0]"
"3-(4-aminophenyl)-3-methylpiperidine-2,6-dion",-6.243,"[-6.243, -6.235, -5.897, -5.893, -5.67, 0.0, 1.0, 10.0, 16.0]"
"5-benzyl-5-(8,8,8-trifluorooctyl)-1,3-diazina",-6.242,"[-6.242, -6.025, -5.661, -5.642, -5.587, 0.0, 1.0, 10.0, 16.0]"
"3-methyl-4-phenylpyrrolidine-2,5-dione",-6.235,"[-6.235, -4.744, -4.719, -4.711, -4.374, 0.0, 1.0, 10.0, 16.0]"
"1-(2,2-dimethylpropyl)-5,5-diethyl-1,3-diazin",-6.229,"[-6.229, -5.479, -5.443, -5.363, -5.337, 0.0, 1.0, 10.0, 16.0]"
"3-(4-fluorophenyl)-5,5,6,6-tetramethylpiperid",-6.223,"[-6.223, -5.554, -3.62, -3.542, -3.449, 0.0, 1.0, 10.0, 16.0]"
"(2S)-N-tert-butyl-3,3-difluoro-2-methyl-2-phe",-6.209,"[-6.209, -6.142, -6.13, -5.786, -5.503, 0.0, 1.0, 10.0, 16.0]"
"5-(4-bromophenyl)-5-prop-2-enyl-1,3-diazinane",-6.201,"[-6.201, -6.092, -5.442, -5.435, -5.351, 0.0, 1.0, 10.0, 16.0]"
"5-[(E)-prop-1-enyl]-5-propyl-1,3-diazinane-2,",-6.183,"[-6.183, -5.901, -5.352, -5.148, -5.129, 0.0, 1.0, 10.0, 16.0]"
"N-(2,6-dioxopiperidin-1-yl)-2-phenylacetamide",-6.181,"[-6.181, -6.051, -5.189, -5.144, -4.869, 0.0, 1.0, 10.0, 16.0]"
"5-benzyl-5-octyl-1,3-diazinane-2,4,6-trione",-6.178,"[-6.178, -5.567, -5.382, -4.665, -4.432, 0.0, 1.0, 10.0, 16.0]"
"5-(3-chlorophenyl)-5-prop-2-enyl-1,3-diazinan",-6.166,"[-6.166, -5.847, -5.635, -5.585, -5.423, 0.0, 1.0, 10.0, 16.0]"
"1-benzyl-5-phenyl-5-prop-2-enyl-1,3-diazinane",-6.133,"[-6.133, -5.476, -5.289, -5.221, -4.827, 0.0, 1.0, 10.0, 16.0]"
"5-(4-chlorophenyl)-5-ethyl-1,3-diazinane-2,4,",-6.121,"[-6.121, -6.041, -3.956, -3.899, -3.839, 0.0, 1.0, 10.0, 16.0]"
"2-methyl-2-phenyl-5,7-diazaspiro[2.5]octane-4",-6.099,"[-6.099, -4.697, -2.903, -2.56, -1.982, 0.0, 1.0, 10.0, 16.0]"
"3-ethyl-3-phenylpiperidine-2,6-dione",-6.092,"[-6.092, -6.02, -5.834, -5.801, -5.795, 0.0, 1.0, 10.0, 16.0]"
(5S)-5-ethyl-1-methyl-5-phenyl-2-sulfanyliden,-6.09,"[-6.09, -5.635, -5.171, -5.115, -4.437, 0.0, 1.0, 10.0, 16.0]"
"(5S)-5-ethyl-1-methyl-5-phenyl-1,3-diazinane-",-6.081,"[-6.081, -5.662, -5.462, -5.174, -5.127, 0.0, 1.0, 10.0, 16.0]"
"5,5-bis(2-iodoethyl)-1,3-diazinane-2,4,6-trio",-6.08,"[-6.08, -5.732, -5.714, -5.625, -5.385, 0.0, 1.0, 10.0, 16.0]"
"1-[4-(1,1-difluoroethyl)phenyl]-3-azabicyclo[",-6.075,"[-6.075, -5.678, -4.223, -3.667, -2.626, 0.0, 1.0, 10.0, 16.0]"
"4-benzylpiperidine-2,6-dione",-6.07,"[-6.07, -5.451, -5.282, -5.241, -4.676, 0.0, 1.0, 10.0, 16.0]"
"5-ethyl-5-hex-1-ynyl-1,3-diazinane-2,4,6-trio",-6.069,"[-6.069, -5.953, -5.931, -5.687, -5.619, 0.0, 1.0, 10.0, 16.0]"
"5,5-diethyl-1-(1-phenylpropan-2-yl)-1,3-diazi",-6.062,"[-6.062, -5.293, -4.97, -4.887, -4.775, 0.0, 1.0, 10.0, 16.0]"
"5-benzyl-5-(7,8-difluorooctyl)-1,3-diazinane-",-6.049,"[-6.049, -5.827, -5.698, -5.345, -5.308, 0.0, 1.0, 10.0, 16.0]"
"1,3-dimethyl-5-(3-phenylpropyl)-1,3-diazinane",-6.038,"[-6.038, -5.858, -5.144, -4.981, -4.834, 0.0, 1.0, 10.0, 16.0]"
"5-(cyclohexen-1-yl)-1-ethyl-5-methyl-1,3-diaz",-6.033,"[-6.033, -5.275, -3.76, -2.709, -2.113, 0.0, 1.0, 10.0, 16.0]"
"5-ethyl-1-methyl-5-phenyl-1,3-diazinane-2,4,6",-6.026,"[-6.026, -5.672, -4.739, -4.73, -4.694, 0.0, 1.0, 10.0, 16.0]"
"(3R)-3-phenylpyrrolidine-2,5-dione",-6.022,"[-6.022, -5.794, -5.506, -5.451, -5.346, 0.0, 1.0, 10.0, 16.0]"
