name,best_affinity,all_affinities
"3,3,3-trifluoro-2-methyl-2-phenylpropanamide",-7.788,"[-7.788, -7.674, -7.301, -7.252, -7.143, 0.0, 1.0, 10.0, 16.0]"
(3S)-3-[(4-fluorophenyl)methyl]piperidin-2-one,-7.787,"[-7.787, -7.304, -7.104, -6.983, -6.893, 0.0, 1.0, 10.0, 16.0]"
"4,4-difluoroisoquinoline-1,3-dione",-7.783,"[-7.783, -7.749, -7.668, -7.465, -7.383, 0.0, 1.0, 10.0, 16.0]"
"2-azido-3-methylnaphthalene-1,4-dione",-7.774,"[-7.774, -7.39, -6.108, -5.792, -5.511, 0.0, 1.0, 10.0, 16.0]"
"2-[(E)-3-phenylprop-2-enyl]isoindole-1,3-dione",-7.757,"[-7.757, -7.033, -6.898, -6.776, -6.64, 0.0, 1.0, 10.0, 16.0]"
"3-[(3,4-difluorophenyl)methyl]piperidine-2,6-dione",-7.753,"[-7.753, -7.661, -7.404, -7.361, -7.278, 0.0, 1.0, 10.0, 16.0]"
"4-(1,3-dioxoisoindol-2-yl)-N-phenylbutanamide",-7.741,"[-7.741, -6.483, -6.344, -4.552, -4.191, 0.0, 1.0, 10.0, 16.0]"
"1-phenyl-3-azabicyclo[3.1.1]heptane-2,4-dione",-7.733,"[-7.733, -7.415, -7.041, -6.486, -6.369, 0.0, 1.0, 10.0, 16.0]"
"3-(2,4,6-trifluorophenyl)piperidine-2,6-dione",-7.731,"[-7.731, -7.643, -7.525, -7.455, -7.273, 0.0, 1.0, 10.0, 16.0]"
"2-amino-2-methyl-3,4-dihydronaphthalen-1-one",-7.728,"[-7.728, -7.39, -7.325, -7.29, -6.916, 0.0, 1.0, 10.0, 16.0]"
2-chloro-2-phenyl-1-piperidin-1-ylethanone,-7.726,"[-7.726, -7.664, -6.935, -6.677, -6.576, 0.0, 1.0, 10.0, 16.0]"
3-oxo-2-(pyrrolidin-2-ylmethyl)-1H-isoindole-4-car,-7.721,"[-7.721, -7.043, -6.781, -6.718, -6.626, 0.0, 1.0, 10.0, 16.0]"
"9b-phenyl-2,3-dihydro-1H-imidazo[2,1-a]isoindol-5-",-7.716,"[-7.716, -6.91, -6.305, -6.181, -4.778, 0.0, 1.0, 10.0, 16.0]"
"2-(2,6-difluorophenyl)acetamide",-7.713,"[-7.713, -7.191, -7.155, -6.957, -6.834, 0.0, 1.0, 10.0, 16.0]"
"3-(5-chloro-2-fluoro-3-methylphenyl)piperidine-2,6",-7.712,"[-7.712, -5.923, -5.912, -4.721, -4.104, 0.0, 1.0, 10.0, 16.0]"
"(3R)-3-[(4-chlorophenyl)methyl]piperidine-2,6-dion",-7.712,"[-7.712, -6.952, -6.381, -6.281, -6.277, 0.0, 1.0, 10.0, 16.0]"
2-ethyl-2-phenylbutanamide,-7.707,"[-7.707, -7.125, -6.787, -6.725, -6.625, 0.0, 1.0, 10.0, 16.0]"
"3-(2-fluoro-3-propan-2-ylphenyl)piperidine-2,6-dio",-7.705,"[-7.705, -3.613, -3.467, -1.625, -1.471, 0.0, 1.0, 10.0, 16.0]"
"2-(aziridin-1-yl)naphthalene-1,4-dione",-7.705,"[-7.705, -6.546, -6.299, -6.293, -6.136, 0.0, 1.0, 10.0, 16.0]"
"2-(1,3-dioxoisoindol-2-yl)acetamide",-7.697,"[-7.697, -7.427, -7.316, -7.299, -6.985, 0.0, 1.0, 10.0, 16.0]"
"N-(1,1-difluoropropyl)-2-phenylacetamide",-7.691,"[-7.691, -7.689, -7.659, -7.634, -7.552, 0.0, 1.0, 10.0, 16.0]"
"2-(1,3-dioxoisoindol-2-yl)acetyl chloride",-7.691,"[-7.691, -7.468, -7.415, -7.393, -7.238, 0.0, 1.0, 10.0, 16.0]"
"3-(3-ethenyl-4-methyl-2,5-dioxopyrrol-1-yl)piperid",-7.69,"[-7.69, -7.501, -6.96, -6.813, -5.961, 0.0, 1.0, 10.0, 16.0]"
"(1S,5S)-1-[3-fluoro-5-(trifluoromethyl)phenyl]-3-a",-7.688,"[-7.688, -7.171, -6.957, -6.673, -6.668, 0.0, 1.0, 10.0, 16.0]"
"4-(1,3-dioxoisoindol-2-yl)butanamide",-7.685,"[-7.685, -7.287, -7.17, -7.088, -7.071, 0.0, 1.0, 10.0, 16.0]"
"3-(2,5-dioxopyrrol-1-yl)piperidine-2,6-dione",-7.679,"[-7.679, -7.409, -7.12, -7.093, -7.064, 0.0, 1.0, 10.0, 16.0]"
1-(3-phenylpropanoyl)piperidin-2-one,-7.677,"[-7.677, -6.992, -6.803, -6.301, -6.197, 0.0, 1.0, 10.0, 16.0]"
3-methyl-4-[(2S)-5-oxopyrrolidine-2-carbonyl]piper,-7.673,"[-7.673, -6.868, -6.862, -6.356, -6.214, 0.0, 1.0, 10.0, 16.0]"
"3-[3-[methyl(2-oxopropyl)amino]-2,5-dioxopyrrol-1-",-7.671,"[-7.671, -6.028, -5.786, -5.233, -4.933, 0.0, 1.0, 10.0, 16.0]"
2-(1-ethylpiperidin-4-yl)-3-oxo-1H-isoindole-4-car,-7.67,"[-7.67, -6.898, -6.609, -6.381, -5.879, 0.0, 1.0, 10.0, 16.0]"
"2-(butylamino)naphthalene-1,4-dione",-7.669,"[-7.669, -7.203, -7.163, -7.12, -6.73, 0.0, 1.0, 10.0, 16.0]"
"3-[(4-chloro-2-fluorophenyl)methyl]piperidine-2,6-",-7.654,"[-7.654, -7.606, -6.921, -6.399, -6.331, 0.0, 1.0, 10.0, 16.0]"
"2-(2,6-dioxopiperidin-3-yl)-4-fluoroisoindole-1,3-",-7.654,"[-7.654, -6.805, -6.729, -5.688, -5.616, 0.0, 1.0, 10.0, 16.0]"
"(3R)-3-(2,6-difluoro-3-propan-2-ylphenyl)piperidin",-7.653,"[-7.653, -4.553, -2.474, -2.349, -1.881, 0.0, 1.0, 10.0, 16.0]"
"4-ethyl-4-(4-fluorophenyl)piperidine-2,6-dione",-7.653,"[-7.653, -7.609, -7.028, -6.742, -5.947, 0.0, 1.0, 10.0, 16.0]"
"(Z)-2-azido-1,3-diphenylprop-2-en-1-one",-7.652,"[-7.652, -6.973, -6.407, -6.169, -5.514, 0.0, 1.0, 10.0, 16.0]"
3-(7-methylselanyl-3-oxo-1H-isoindol-2-yl)piperidi,-7.649,"[-7.649, -6.165, -5.754, -5.647, -5.273, 0.0, 1.0, 10.0, 16.0]"
"4-(1,3-dioxoisoindol-2-yl)butanoyl chloride",-7.649,"[-7.649, -7.046, -6.991, -6.932, -6.883, 0.0, 1.0, 10.0, 16.0]"
"(3S)-3-(2,6-difluoro-3-propan-2-ylphenyl)piperidin",-7.646,"[-7.646, -5.484, -3.33, -2.153, -1.296, 0.0, 1.0, 10.0, 16.0]"
3-methyl-4-(5-oxopyrrolidine-2-carbonyl)piperazine,-7.646,"[-7.646, -6.861, -6.855, -6.337, -6.144, 0.0, 1.0, 10.0, 16.0]"
3-(4-chlorophenyl)pentanediamide,-7.646,"[-7.646, -7.528, -7.433, -7.053, -6.898, 0.0, 1.0, 10.0, 16.0]"
"3-[2,5-dioxo-3-(2-oxopropylamino)pyrrol-1-yl]piper",-7.645,"[-7.645, -7.247, -7.102, -6.907, -6.515, 0.0, 1.0, 10.0, 16.0]"
"3-[(3,4-dichlorophenyl)methyl]piperidine-2,6-dione",-7.645,"[-7.645, -6.707, -6.49, -6.323, -6.245, 0.0, 1.0, 10.0, 16.0]"
"4-amino-3-bromonaphthalene-1,2-dione",-7.644,"[-7.644, -6.882, -6.332, -6.246, -6.036, 0.0, 1.0, 10.0, 16.0]"
"2-(3,3-difluorocyclopentyl)-2-phenylacetamide",-7.643,"[-7.643, -7.466, -7.192, -7.118, -7.105, 0.0, 1.0, 10.0, 16.0]"
"2-(3-hydroxypropyl)isoindole-1,3-dione",-7.635,"[-7.635, -7.548, -7.401, -7.395, -7.34, 0.0, 1.0, 10.0, 16.0]"
"3-[(4-chlorophenyl)methyl]piperidine-2,6-dione",-7.625,"[-7.625, -7.602, -7.253, -7.113, -7.016, 0.0, 1.0, 10.0, 16.0]"
2-methyl-3-oxo-1H-isoindole-4-carboxamide,-7.625,"[-7.625, -6.988, -6.884, -6.836, -6.77, 0.0, 1.0, 10.0, 16.0]"
"4-[4-(trifluoromethyl)phenyl]piperidine-2,6-dione",-7.622,"[-7.622, -6.233, -6.186, -6.058, -5.803, 0.0, 1.0, 10.0, 16.0]"
4-[4-(trifluoromethyl)phenyl]piperidine-4-carboxam,-7.622,"[-7.622, -7.328, -6.203, -6.195, -6.061, 0.0, 1.0, 10.0, 16.0]"
4-[4-(trifluoromethyl)phenyl]piperidin-2-one,-7.621,"[-7.621, -7.315, -6.194, -6.191, -6.031, 0.0, 1.0, 10.0, 16.0]"
"3-(1,3-dioxoisoindol-2-yl)propanal",-7.62,"[-7.62, -6.977, -6.775, -6.728, -6.708, 0.0, 1.0, 10.0, 16.0]"
"3-chloro-4-(4-fluorophenyl)pyrrole-2,5-dione",-7.607,"[-7.607, -6.68, -6.617, -6.563, -6.338, 0.0, 1.0, 10.0, 16.0]"
N-methyl-1-phenylcyclohexane-1-carboxamide,-7.6,"[-7.6, -7.121, -6.087, -5.728, -5.672, 0.0, 1.0, 10.0, 16.0]"
"3-[(2-chloro-6-fluorophenyl)methyl]piperidine-2,6-",-7.6,"[-7.6, -7.399, -7.185, -6.761, -5.989, 0.0, 1.0, 10.0, 16.0]"
"(Z)-3-amino-1,5-diphenylpent-2-ene-1,5-dione",-7.599,"[-7.599, -7.566, -7.464, -7.2, -6.969, 0.0, 1.0, 10.0, 16.0]"
"3-(2,6-difluoro-3-propan-2-ylphenyl)piperidine-2,6",-7.598,"[-7.598, -5.986, -3.784, -3.245, -2.606, 0.0, 1.0, 10.0, 16.0]"
2-fluoro-2-[3-fluoro-4-(4-fluorophenyl)phenyl]acet,-7.598,"[-7.598, -6.819, -6.291, -6.139, -5.983, 0.0, 1.0, 10.0, 16.0]"
N-acetyl-2-chloro-2-phenylacetamide,-7.598,"[-7.598, -6.836, -6.648, -6.47, -6.229, 0.0, 1.0, 10.0, 16.0]"
"3-(3-fluoro-5-methylphenyl)piperidine-2,6-dione",-7.597,"[-7.597, -6.27, -4.885, -4.575, -4.379, 0.0, 1.0, 10.0, 16.0]"
"3-methyl-1-(6-oxopiperidin-3-yl)pyrrole-2,5-dione",-7.59,"[-7.59, -7.548, -7.399, -6.307, -5.935, 0.0, 1.0, 10.0, 16.0]"
2-(2-fluorophenyl)acetamide,-7.59,"[-7.59, -7.216, -7.025, -6.98, -6.936, 0.0, 1.0, 10.0, 16.0]"
3-ethyl-3-phenylpyrrolidin-2-one,-7.584,"[-7.584, -7.561, -6.284, -6.223, -5.819, 0.0, 1.0, 10.0, 16.0]"
"(E)-3-amino-1,3-diphenylprop-2-en-1-one",-7.582,"[-7.582, -7.392, -7.101, -6.717, -6.53, 0.0, 1.0, 10.0, 16.0]"
5-(2-fluorophenyl)piperidin-2-one,-7.575,"[-7.575, -7.399, -7.381, -7.28, -7.219, 0.0, 1.0, 10.0, 16.0]"
"2,2,2-trifluoro-N-(2-methyl-1-phenylpropan-2-yl)ac",-7.57,"[-7.57, -7.388, -7.349, -7.331, -6.86, 0.0, 1.0, 10.0, 16.0]"
"3,4-dimethyl-1-piperidin-3-ylpyrrole-2,5-dione",-7.57,"[-7.57, -7.347, -7.299, -7.167, -7.011, 0.0, 1.0, 10.0, 16.0]"
N-[2-[(2-amino-2-oxoethyl)amino]-2-oxoethyl]benzam,-7.568,"[-7.568, -7.476, -7.102, -6.892, -6.415, 0.0, 1.0, 10.0, 16.0]"
2-phenyl-2-(trifluoromethyl)butanamide,-7.567,"[-7.567, -7.465, -7.455, -7.317, -7.124, 0.0, 1.0, 10.0, 16.0]"
"4-(2-chloro-4-fluorophenyl)-3-propylpiperidine-2,6",-7.566,"[-7.566, -3.806, -3.498, -3.338, -2.976, 0.0, 1.0, 10.0, 16.0]"
"2-(3-bromo-2-oxopropyl)isoindole-1,3-dione",-7.561,"[-7.561, -7.493, -6.077, -5.947, -5.918, 0.0, 1.0, 10.0, 16.0]"
"spiro[cyclopentane-1,4'-isoquinoline]-1',3'-dione",-7.555,"[-7.555, -7.441, -7.43, -7.13, -6.808, 0.0, 1.0, 10.0, 16.0]"
"2-(2-phenylethyl)isoindole-1,3-dione",-7.555,"[-7.555, -7.473, -7.452, -7.422, -7.393, 0.0, 1.0, 10.0, 16.0]"
"5-(2,3-difluorophenyl)piperidin-2-one",-7.554,"[-7.554, -7.202, -7.157, -7.043, -6.807, 0.0, 1.0, 10.0, 16.0]"
2-[5-fluoro-2-(2-fluorophenyl)phenyl]acetamide,-7.545,"[-7.545, -5.791, -5.755, -5.405, -5.147, 0.0, 1.0, 10.0, 16.0]"
"3-(1,3-dioxoisoindol-2-yl)propanethioamide",-7.539,"[-7.539, -7.517, -7.452, -7.449, -6.702, 0.0, 1.0, 10.0, 16.0]"
3-amino-4-phenylcyclohex-2-en-1-one,-7.537,"[-7.537, -7.375, -7.347, -6.931, -6.583, 0.0, 1.0, 10.0, 16.0]"
"3-(3,4-dimethyl-5-oxo-2H-pyrrol-1-yl)piperidine-2,",-7.525,"[-7.525, -6.576, -6.568, -6.414, -6.305, 0.0, 1.0, 10.0, 16.0]"
"2-(2,6-dioxopiperidin-1-yl)butanediamide",-7.522,"[-7.522, -7.477, -7.24, -7.133, -6.875, 0.0, 1.0, 10.0, 16.0]"
"3-benzylpyrrole-2,5-dione",-7.519,"[-7.519, -7.339, -6.945, -6.809, -6.251, 0.0, 1.0, 10.0, 16.0]"
2-(2-fluorophenyl)-2-(4-fluorophenyl)-2-phenylacet,-7.517,"[-7.517, -7.511, -6.775, -6.563, -6.348, 0.0, 1.0, 10.0, 16.0]"
"3-[3-methyl-4-(methylamino)-2,5-dioxopyrrol-1-yl]p",-7.515,"[-7.515, -7.319, -7.127, -7.11, -6.908, 0.0, 1.0, 10.0, 16.0]"
"3,4-dimethyl-1-(6-oxopiperidin-3-yl)pyrrole-2,5-di",-7.512,"[-7.512, -7.373, -6.965, -6.095, -5.875, 0.0, 1.0, 10.0, 16.0]"
"5-chloro-2,2,5-trimethyl-1,3-dihydro-3-benzazepin-",-7.511,"[-7.511, -6.303, -5.91, -5.179, -4.817, 0.0, 1.0, 10.0, 16.0]"
"(Z)-3-amino-4,4,4-trifluoro-1-phenylbut-2-en-1-one",-7.509,"[-7.509, -7.391, -7.188, -7.15, -7.102, 0.0, 1.0, 10.0, 16.0]"
1-phenyl-3-azabicyclo[3.1.0]hexan-2-one,-7.503,"[-7.503, -7.166, -6.825, -6.819, -6.701, 0.0, 1.0, 10.0, 16.0]"
"(E)-3-amino-1,4-diphenylbut-2-en-1-one",-7.499,"[-7.499, -7.179, -7.116, -7.011, -6.973, 0.0, 1.0, 10.0, 16.0]"
"7-(1,3-dioxoisoindol-2-yl)-N-hydroxyheptanamide",-7.493,"[-7.493, -7.435, -7.377, -7.038, -6.836, 0.0, 1.0, 10.0, 16.0]"
2-phenyl-N'-(trifluoromethyl)propanediamide,-7.492,"[-7.492, -7.04, -6.967, -6.753, -6.651, 0.0, 1.0, 10.0, 16.0]"
"6-(1,3-dioxoisoindol-2-yl)-N-hydroxyhexanamide",-7.491,"[-7.491, -7.461, -7.45, -7.297, -6.93, 0.0, 1.0, 10.0, 16.0]"
"N-(3,4-dioxonaphthalen-1-yl)acetamide",-7.487,"[-7.487, -7.241, -7.043, -5.82, -4.932, 0.0, 1.0, 10.0, 16.0]"
"3-(3-ethyl-2,5-dioxo-4-sulfanylpyrrol-1-yl)piperid",-7.486,"[-7.486, -7.286, -6.624, -6.595, -6.467, 0.0, 1.0, 10.0, 16.0]"
"3,4-dimethyl-1-(piperidin-2-ylmethyl)pyrrole-2,5-d",-7.481,"[-7.481, -6.015, -5.66, -5.539, -5.516, 0.0, 1.0, 10.0, 16.0]"
3-[(2-fluorophenyl)methyl]piperidin-2-one,-7.477,"[-7.477, -7.348, -7.316, -7.16, -7.006, 0.0, 1.0, 10.0, 16.0]"
"3-(2-methylphenyl)piperidine-2,6-dione",-7.473,"[-7.473, -6.418, -6.364, -5.846, -5.003, 0.0, 1.0, 10.0, 16.0]"
"2-methyl-3-prop-2-enylnaphthalene-1,4-dione",-7.473,"[-7.473, -6.682, -6.632, -5.995, -5.847, 0.0, 1.0, 10.0, 16.0]"
3-(2-fluorophenyl)-4-(trifluoromethyl)piperidine-2,-7.472,"[-7.472, -7.104, -5.142, -4.568, -4.167, 0.0, 1.0, 10.0, 16.0]"
"2-(3-oxo-1,2-dihydroisoindol-1-yl)acetamide",-7.47,"[-7.47, -7.417, -7.317, -7.084, -7.002, 0.0, 1.0, 10.0, 16.0]"
"3-benzylsulfanylpiperidine-2,6-dione",-7.463,"[-7.463, -6.773, -6.723, -6.264, -6.071, 0.0, 1.0, 10.0, 16.0]"
"2,6-dioxo-4-phenylpiperidine-3,5-dicarbonitrile",-7.459,"[-7.459, -4.409, -4.381, -2.569, -2.476, 0.0, 1.0, 10.0, 16.0]"
"N-acetyl-N-(2,6-dioxopiperidin-3-yl)-2-methylpropa",-7.457,"[-7.457, -6.472, -6.302, 0.0, 1.0, 10.0, 16.0]"
3-benzylpiperidin-2-one,-7.454,"[-7.454, -7.21, -7.126, -6.981, -6.888, 0.0, 1.0, 10.0, 16.0]"
"3-(3-methyl-2,5-dioxopyrrol-1-yl)piperidine-2,6-di",-7.452,"[-7.452, -5.767, -5.614, -5.218, -5.21, 0.0, 1.0, 10.0, 16.0]"
"2,2-difluoro-2-phenylacetamide",-7.45,"[-7.45, -7.323, -7.27, -7.198, -7.149, 0.0, 1.0, 10.0, 16.0]"
"2-[2-(4-fluorophenyl)-2-oxoethyl]isoindole-1,3-dio",-7.448,"[-7.448, -7.372, -6.506, -6.468, -6.315, 0.0, 1.0, 10.0, 16.0]"
"N-acetyl-N-(2,6-dioxopiperidin-3-yl)acetamide",-7.448,"[-7.448, -7.436, -6.477, -6.473, -6.325, 0.0, 1.0, 10.0, 16.0]"
"benzene-1,2-dicarboxamide",-7.443,"[-7.443, -7.35, -7.284, -7.252, -7.217, 0.0, 1.0, 10.0, 16.0]"
"2-(dimethylamino)-8-methylnaphthalene-1,4-dione",-7.44,"[-7.44, -6.728, -6.646, -6.471, -5.985, 0.0, 1.0, 10.0, 16.0]"
"spiro[cyclopropane-1,4'-isoquinoline]-1',3'-dione",-7.439,"[-7.439, -7.386, -7.277, -7.158, -7.145, 0.0, 1.0, 10.0, 16.0]"
N-(2-chloroacetyl)-2-phenylacetamide,-7.438,"[-7.438, -7.362, -7.073, -7.013, -6.622, 0.0, 1.0, 10.0, 16.0]"
(Z)-2-amino-4-oxo-4-phenylbut-2-enoic acid,-7.429,"[-7.429, -6.914, -6.827, -6.811, -6.707, 0.0, 1.0, 10.0, 16.0]"
"2-(3-bromopropyl)isoindole-1,3-dione",-7.427,"[-7.427, -7.02, -6.247, -6.203, -6.147, 0.0, 1.0, 10.0, 16.0]"
N-(2-amino-2-oxoethyl)benzamide,-7.426,"[-7.426, -7.346, -7.071, -6.911, -6.712, 0.0, 1.0, 10.0, 16.0]"
"3-(2,4-dioxopyrrolidin-1-yl)piperidine-2,6-dione",-7.425,"[-7.425, -7.36, -7.092, -6.882, -6.786, 0.0, 1.0, 10.0, 16.0]"
"3-amino-2-chloro-6-methylnaphthalene-1,4-dione",-7.423,"[-7.423, -7.305, -7.241, -6.861, -6.822, 0.0, 1.0, 10.0, 16.0]"
4-amino-1H-naphthalen-2-one,-7.418,"[-7.418, -7.302, -6.62, -6.399, -6.36, 0.0, 1.0, 10.0, 16.0]"
2-(2-fluorophenyl)-1-piperazin-1-ylethanone,-7.417,"[-7.417, -7.394, -7.334, -7.219, -7.192, 0.0, 1.0, 10.0, 16.0]"
"2-[1-chloro-6-(3-fluorophenyl)cyclohexa-2,4-dien-1",-7.412,"[-7.412, -6.471, -5.907, -4.423, -3.872, 0.0, 1.0, 10.0, 16.0]"
"3-(3-fluoro-4-methylphenyl)piperidine-2,6-dione",-7.411,"[-7.411, -6.17, -4.952, -4.456, -3.998, 0.0, 1.0, 10.0, 16.0]"
"4-[3-(trifluoromethyl)phenyl]piperidine-2,6-dione",-7.409,"[-7.409, -6.378, -5.183, -5.173, -4.876, 0.0, 1.0, 10.0, 16.0]"
"phthalazine-1,4-dione",-7.407,"[-7.407, -6.967, -6.886, -6.577, -6.437, 0.0, 1.0, 10.0, 16.0]"
4-[3-(trifluoromethyl)phenyl]piperidin-2-one,-7.404,"[-7.404, -6.363, -5.231, -5.056, 0.0, 1.0, 10.0, 16.0, 50.03]"
"4-(butylamino)naphthalene-1,2-dione",-7.392,"[-7.392, -7.065, -6.991, -6.691, -6.67, 0.0, 1.0, 10.0, 16.0]"
"2-(2-hydroxyethyl)isoindole-1,3-dione",-7.389,"[-7.389, -7.048, -6.899, -6.889, -6.854, 0.0, 1.0, 10.0, 16.0]"
"3-[(2-bromophenyl)methyl]piperidine-2,6-dione",-7.387,"[-7.387, -7.075, -6.913, -6.625, -6.322, 0.0, 1.0, 10.0, 16.0]"
"2-(1,3-dioxoisoindol-2-yl)acetonitrile",-7.387,"[-7.387, -6.982, -6.926, -6.686, -6.489, 0.0, 1.0, 10.0, 16.0]"
N-(3-amino-3-oxopropyl)-1-phenylcyclopentane-1-car,-7.381,"[-7.381, -7.148, -7.007, -6.828, -6.332, 0.0, 1.0, 10.0, 16.0]"
3-oxo-2-piperidin-4-yl-1H-isoindole-4-carboxamide,-7.379,"[-7.379, -6.289, -5.999, -5.978, -5.929, 0.0, 1.0, 10.0, 16.0]"
3-oxo-2-(1-propan-2-ylpiperidin-4-yl)-1H-isoindole,-7.375,"[-7.375, -6.65, 0.0, 1.0, 10.0, 16.0]"
"4-(propan-2-ylamino)naphthalene-1,2-dione",-7.374,"[-7.374, -5.683, -5.503, -5.033, -4.69, 0.0, 1.0, 10.0, 16.0]"
"2-amino-3-(ethylamino)naphthalene-1,4-dione",-7.372,"[-7.372, -7.202, -7.176, -6.753, -6.556, 0.0, 1.0, 10.0, 16.0]"
4-[3-(trifluoromethyl)phenyl]piperidine-4-carboxam,-7.37,"[-7.37, -6.369, -5.174, -4.84, -4.463, 0.0, 1.0, 10.0, 16.0]"
(2R)-3-methyl-2-(3-oxo-1H-isoindol-2-yl)butanoic a,-7.368,"[-7.368, -6.935, -6.805, -6.754, -6.531, 0.0, 1.0, 10.0, 16.0]"
"1,1-dioxo-2-(2-oxopiperidin-3-yl)-1,2-benzothiazol",-7.365,"[-7.365, -6.115, -5.559, -5.49, -4.835, 0.0, 1.0, 10.0, 16.0]"
"3-chloro-3-phenylpyrrolidine-2,5-dione",-7.362,"[-7.362, -6.968, -6.792, -6.67, -6.346, 0.0, 1.0, 10.0, 16.0]"
1-[3-fluoro-5-(trifluoromethyl)phenyl]-5-methyl-3-,-7.35,"[-7.35, -7.265, -7.157, -6.362, -6.265, 0.0, 1.0, 10.0, 16.0]"
"4-butylnaphthalene-1,2-dione",-7.345,"[-7.345, -6.661, -6.134, -5.968, -5.889, 0.0, 1.0, 10.0, 16.0]"
2-phenyl-N-(trifluoromethyl)propanamide,-7.345,"[-7.345, -7.137, -6.932, -6.85, -6.25, 0.0, 1.0, 10.0, 16.0]"
"(1S,10bR)-1-methyl-7-(trifluoromethyl)-2,3,4,10b-t",-7.344,"[-7.344, 0.0, 1.0, 10.0, 16.0]"
"(3R)-3-(3-fluoro-4-methylphenyl)piperidine-2,6-dio",-7.344,"[-7.344, -6.325, -5.036, -4.165, -3.961, 0.0, 1.0, 10.0, 16.0]"
"3-[(2-fluoro-4-methylphenyl)methyl]piperidine-2,6-",-7.343,"[-7.343, -6.254, -6.157, -5.939, -5.922, 0.0, 1.0, 10.0, 16.0]"
1-(2-fluorophenyl)cyclopropane-1-carboxamide,-7.343,"[-7.343, -7.253, -6.622, -6.58, -6.456, 0.0, 1.0, 10.0, 16.0]"
2-chloro-2-phenyl-N-propan-2-ylacetamide,-7.339,"[-7.339, -7.2, -6.911, -6.828, -6.726, 0.0, 1.0, 10.0, 16.0]"
"3-(2-fluoro-3-methylphenyl)piperidine-2,6-dione",-7.339,"[-7.339, -6.371, -5.544, -4.711, -4.309, 0.0, 1.0, 10.0, 16.0]"
"4-(dimethylamino)naphthalene-1,2-dione",-7.336,"[-7.336, -6.224, -5.789, -5.206, -4.73, 0.0, 1.0, 10.0, 16.0]"
1-(2-phenylacetyl)piperidine-3-carboxamide,-7.334,"[-7.334, -7.001, -6.182, -6.036, -5.693, 0.0, 1.0, 10.0, 16.0]"
"3,5-diamino-4-phenyl-4-(trifluoromethyl)piperidine",-7.334,"[-7.334, -7.3, -6.564, -6.54, -6.056, 0.0, 1.0, 10.0, 16.0]"
"3-(1-phenylethyl)pyrrole-2,5-dione",-7.329,"[-7.329, -7.325, -7.308, -7.303, -7.031, 0.0, 1.0, 10.0, 16.0]"
"6-(1,3-dioxoisoindol-2-yl)hexaneperoxoic acid",-7.323,"[-7.323, -7.274, -7.125, -7.029, -6.894, 0.0, 1.0, 10.0, 16.0]"
"3-[(3-chlorophenyl)methyl]piperidine-2,6-dione",-7.322,"[-7.322, -6.815, -6.237, -6.157, -5.602, 0.0, 1.0, 10.0, 16.0]"
"3-[(2,5-dioxo-1-propylpyrrolidin-3-yl)amino]-1-met",-7.319,"[-7.319, -5.553, -5.515, -5.397, -5.359, 0.0, 1.0, 10.0, 16.0]"
"3-amino-2-bromo-6-fluoronaphthalene-1,4-dione",-7.319,"[-7.319, -7.196, -6.418, -6.385, -6.221, 0.0, 1.0, 10.0, 16.0]"
N-(2-chloroacetyl)-4-phenylbutanamide,-7.319,"[-7.319, -6.782, -6.665, -6.569, -6.358, 0.0, 1.0, 10.0, 16.0]"
"3-(4-ethyl-2,3-difluorophenyl)piperidine-2,6-dione",-7.318,"[-7.318, -6.284, -4.36, -3.641, -2.859, 0.0, 1.0, 10.0, 16.0]"
"3-[[(E)-2-methylbut-2-enyl]amino]piperidine-2,6-di",-7.314,"[-7.314, -6.776, -6.313, -5.82, -5.457, 0.0, 1.0, 10.0, 16.0]"
"(Z)-3-amino-1,3-diphenylprop-2-en-1-one",-7.313,"[-7.313, -6.848, -6.443, -5.986, -5.956, 0.0, 1.0, 10.0, 16.0]"
"4-methylisoindole-1,3-dione",-7.311,"[-7.311, -7.111, -6.995, -6.829, -6.759, 0.0, 1.0, 10.0, 16.0]"
3-[[2-(fluoromethyl)-3-methylbut-2-enyl]amino]pipe,-7.311,"[-7.311, -6.374, -5.804, -5.71, -5.461, 0.0, 1.0, 10.0, 16.0]"
"2-(2-chloroethyl)isoindole-1,3-dione",-7.306,"[-7.306, -7.215, -6.562, -6.554, -6.463, 0.0, 1.0, 10.0, 16.0]"
3-chloro-3-[[3-(trifluoromethyl)phenyl]methyl]pipe,-7.305,"[-7.305, -6.905, -6.859, -6.828, -6.433, 0.0, 1.0, 10.0, 16.0]"
"4-(3-tert-butylphenyl)piperidine-2,6-dione",-7.303,"[-7.303, -7.24, -6.506, -5.507, -5.113, 0.0, 1.0, 10.0, 16.0]"
"3-[(2,5-dioxo-1-propylpyrrolidin-3-yl)amino]piperi",-7.3,"[-7.3, -5.568, -5.457, -5.43, -5.27, 0.0, 1.0, 10.0, 16.0]"
"3-aminonaphthalene-1,2-dione",-7.298,"[-7.298, -6.645, -6.494, -6.479, -6.155, 0.0, 1.0, 10.0, 16.0]"
"2-(1,3-dioxoisoindol-2-yl)pentanedioic acid",-7.298,"[-7.298, -7.045, -7.01, -6.834, -6.54, 0.0, 1.0, 10.0, 16.0]"
"2-(2,6-dioxopiperidin-1-yl)propanediamide",-7.297,"[-7.297, -7.232, -6.94, -6.695, -6.622, 0.0, 1.0, 10.0, 16.0]"
