gene,distance,Z,FC,p.value,p.adj
TAPBP,2.61226455839996e-07,-0.0904902446179058,0.0236998865299568,0.877650993197723,0.999999999992859
CXCL8,2.60130398087227e-07,-0.0923524889683072,0.0235014231077395,0.878160329549355,0.999999999992859
ATP5H,2.59407519524035e-07,-0.0935841850086438,0.0233709879866804,0.878496277721059,0.999999999992859
HMGB2,2.5856490033231e-07,-0.0950234349387978,0.0232194051840439,0.878887901365373,0.999999999992859
PSMD8,2.58385280782234e-07,-0.0953307305880811,0.0231871563330001,0.878971386876965,0.999999999992859
ELOB,2.57923137213334e-07,-0.0961221721168264,0.0231042861934749,0.879186193132029,0.999999999992859
SPCS2,2.5790251338899e-07,-0.0961575182301839,0.023100591451743,0.879195779378852,0.999999999992859
NDUFA13,2.5754701829119e-07,-0.0967671448688881,0.0230369512253519,0.879361021337627,0.999999999992859
ODC1,2.56611351924554e-07,-0.0983749672848395,0.0228698691430267,0.879795964789337,0.999999999992859
SNHG8,2.55850042459796e-07,-0.0996867038049792,0.0227343706911427,0.880149885400808,0.999999999992859
HDGF,2.5486665874389e-07,-0.101385784041231,0.0225599431643977,0.880607080212891,0.999999999992859
TMEM59,2.54147693115888e-07,-0.102631384838794,0.0224328418311443,0.880941366946709,0.999999999992859
TMEM258,2.53441582671416e-07,-0.103857508489777,0.0223083625637834,0.881269697246969,0.999999999992859
MLEC,2.50467277465095e-07,-0.109052952796097,0.0217878281151658,0.882652925965857,0.999999999992859
INSIG1,2.5038269477574e-07,-0.109201432445536,0.0217731151199424,0.882692267197949,0.999999999992859
GNG5,2.49914589017301e-07,-0.110023901845658,0.0216917788823913,0.882909998506249,0.999999999992859
MT-CO1,2.47159046904271e-07,-0.114891006914052,0.0212160716739298,0.884191870104306,0.999999999992859
SPCS1,2.47134371323358e-07,-0.114934790380404,0.0212118355938303,0.88420335050036,0.999999999992859
SSBP1,2.44103128337244e-07,-0.120340583642907,0.0206946764432052,0.885613830598471,0.999999999992859
ARF1,2.43403846891076e-07,-0.12159540272434,0.0205762783277987,0.885939267735944,0.999999999992859
S100A2,2.43054880479447e-07,-0.122222699930044,0.0205173204860229,0.886101679687553,0.999999999992859
IFITM2,2.42033660108142e-07,-0.124062652052335,0.0203452713741748,0.886576991841829,0.999999999992859
SAT1,2.39966327161054e-07,-0.127806829999378,0.0199991970311886,0.88753932659942,0.999999999992859
CNPY2,2.37979256311606e-07,-0.13143046816057,0.0196693567019377,0.888464455994573,0.999999999992859
NDUFS7,2.30405031788413e-07,-0.145472756377206,0.0184372383015854,0.891992204108856,0.999999999992859
SPP1,2.30131193946212e-07,-0.145987436571768,0.0183934387956456,0.892119786477721,0.999999999992859
PTGES3,2.29868758473007e-07,-0.146481153849721,0.0183515119417611,0.892242059048429,0.999999999992859
ATP5B,2.27196150066907e-07,-0.151535407850126,0.0179272587096244,0.893487412244848,0.999999999992859
TUBA1B,2.27009589235578e-07,-0.151890022295045,0.0178978290637544,0.893574353688217,0.999999999992859
C12orf75,2.26935487439202e-07,-0.152030940650028,0.0178861463429819,0.89360888710715,0.999999999992859
EBP,2.2629246464882e-07,-0.153255343101347,0.0177849289837403,0.893908561386608,0.999999999992859
CAP1,2.26059615320751e-07,-0.153699418084238,0.0177483473134709,0.894017082202405,0.999999999992859
NDUFA6,2.22871679978088e-07,-0.159816990107546,0.017251295873636,0.895503037114676,0.999999999992859
PARK7,2.22644943624695e-07,-0.160254798381044,0.0172162128495678,0.895608737101372,0.999999999992859
KLF4,2.2246644592702e-07,-0.160599717318466,0.0171886189374846,0.895691950488256,0.999999999992859
ACP1,2.2016524361644e-07,-0.165066723680778,0.016834858505926,0.896764844578338,0.999999999992859
IGFBP2,2.19138228896926e-07,-0.167072597949746,0.0166781641857433,0.897243732725288,0.999999999992859
RBMX,2.18993864155257e-07,-0.167355171350895,0.01665619681121,0.897311051769715,0.999999999992859
HNRNPM,2.18224540315904e-07,-0.16886357467031,0.0165393761727064,0.897669809337376,0.999999999992859
PGRMC1,2.17718655305967e-07,-0.169857817028491,0.0164627823642243,0.897905729297906,0.999999999992859
GSTO1,2.16620909630958e-07,-0.172021757165909,0.0162971889437488,0.89841769505949,0.999999999992859
TMEM123,2.15611581137382e-07,-0.174019293565973,0.0161456717586166,0.89888846220305,0.999999999992859
RHEB,2.14988501087333e-07,-0.175256217510382,0.0160524902140912,0.89917909459527,0.999999999992859
H2AFY,2.14343973676878e-07,-0.176538791833161,0.0159563849709417,0.899479745222459,0.999999999992859
YWHAQ,2.12303855278869e-07,-0.180619313754775,0.0156540858650543,0.900431487580728,0.999999999992859
UBE2I,2.11683322515193e-07,-0.181866794436676,0.0155627104442477,0.900721002826038,0.999999999992859
SEC11C,2.11016563068689e-07,-0.183210527622652,0.0154648260949934,0.901032100273433,0.999999999992859
FDFT1,2.09448611433102e-07,-0.186384120614836,0.015235858172611,0.901763736912072,0.999999999992859
CMPK1,2.08755091059369e-07,-0.18779400232919,0.015135128123036,0.902087373622923,0.999999999992859
OST4,2.08537690574124e-07,-0.18823674805863,0.0151036206675259,0.90218882861374,0.999999999992859
PLP2,2.07883620364746e-07,-0.189571059952978,0.0150090254312571,0.902494075309865,0.999999999992859
CLCA4,2.07004157814353e-07,-0.191370571070982,0.0148823011190823,0.902904532613406,0.999999999992859
EIF5,2.00941698462232e-07,-0.203947449499522,0.0140233601534355,0.90573466629124,0.999999999992859
NPC2,2.00530550529382e-07,-0.204811526028695,0.0139660323116556,0.905926645960948,0.999999999992859
ANAPC16,1.97427621409171e-07,-0.211379623087948,0.0135371666914363,0.907375691024601,0.999999999992859
OCIAD2,1.95198546364084e-07,-0.21615004528894,0.0132332070795784,0.908416843252969,0.999999999992859
CHCHD10,1.94670496352639e-07,-0.217286611143806,0.0131617071262468,0.908663506988983,0.999999999992859
UQCRFS1,1.92829816492318e-07,-0.221268177334852,0.012913986443522,0.909523397601119,0.999999999992859
CSDE1,1.91814531269423e-07,-0.223477588884384,0.0127783553165125,0.909997742903902,0.999999999992859
RARRES1,1.90541885225883e-07,-0.226260537545541,0.0126093548261939,0.910592373502151,0.999999999992859
PCBP1,1.88164129936031e-07,-0.231500862785222,0.0122966163540907,0.911703488815827,0.999999999992859
UQCR10,1.87810977514913e-07,-0.232283764173598,0.0122505023078851,0.911868530275746,0.999999999992859
CEACAM1,1.87372925992057e-07,-0.233256544267225,0.0121934226525128,0.912073253573207,0.999999999992859
ATP6V1F,1.8243139131869e-07,-0.244360422250544,0.0115587558615895,0.914383079928582,0.999999999992859
HERPUD1,1.80206486307576e-07,-0.24943997765643,0.0112785375004612,0.915423306745762,0.999999999992859
NDUFS8,1.79440252316221e-07,-0.251201140133562,0.0111828292250435,0.91578158359493,0.999999999992859
NPDC1,1.79400014026425e-07,-0.251293795477602,0.0111778144363881,0.915800398748816,0.999999999992859
COX7B,1.79398410785823e-07,-0.251297487555659,0.0111776146521688,0.915801148414325,0.999999999992859
PSMB5,1.78850831943913e-07,-0.252560072094136,0.0111094837891449,0.916057197310756,0.999999999992859
DDIT4,1.78635897697437e-07,-0.253056518400205,0.0110827981570477,0.91615770335032,0.999999999992859
ARPC3,1.77245273262222e-07,-0.256280325515547,0.0109109175743212,0.916808009678214,0.999999999992859
NDUFB8,1.77221439445748e-07,-0.256335757278029,0.0109079834331942,0.916819155720091,0.999999999992859
RPL17,1.74170696595885e-07,-0.263481670714421,0.0105356692418652,0.918245990021391,0.999999999992859
IGLC2,1.72012930242732e-07,-0.268597672227237,0.0102762376320561,0.919255337931332,0.999999999992859
NDUFB7,1.70859278481334e-07,-0.271354407686578,0.0101388590691921,0.919795040202873,0.999999999992859
RAB25,1.70353347915597e-07,-0.272568146286788,0.0100789037165199,0.920031736706186,0.999999999992859
HNRNPAB,1.70237407021644e-07,-0.272846704137299,0.0100651891700582,0.920085979938926,0.999999999992859
SFPQ,1.70217043843496e-07,-0.272895644341739,0.0100627813915857,0.920095506940363,0.999999999992859
TALDO1,1.66521691455981e-07,-0.281856872445095,0.00963060515272057,0.921824582155966,0.999999999992859
MT-TV,1.66203999531226e-07,-0.282634805806723,0.00959389345559141,0.921973249280088,0.999999999992859
DNAJA1,1.6475900786031e-07,-0.286188506735107,0.0094277983831862,0.92264948195685,0.999999999992859
JCHAIN,1.64426220724903e-07,-0.28701052929777,0.00938975152333374,0.922805228880762,0.999999999992859
MT-ND4,1.638121469461e-07,-0.288530923145569,0.00931974768588138,0.923092627870082,0.999999999992859
POMP,1.63567851946328e-07,-0.289137066410561,0.00929197111233891,0.923206965681141,0.999999999992859
CHMP2A,1.63319867847275e-07,-0.28975311703201,0.00926381748288051,0.923323031730608,0.999999999992859
CXCL1,1.61396065001221e-07,-0.294558331921065,0.0090468592615096,0.924223500364858,0.999999999992859
PAPOLA,1.61193125501635e-07,-0.295067941497272,0.00902412251362679,0.924318495330578,0.999999999992859
FAM120A,1.60431834400877e-07,-0.296984315700056,0.00893908462897821,0.924674861498125,0.999999999992859
ARPC1B,1.59504673990121e-07,-0.299328248054189,0.0088360624739343,0.925108892763132,0.999999999992859
CUTA,1.5854899027534e-07,-0.301755923220312,0.0087304958727663,0.92555629996317,0.999999999992859
TMCO1,1.57312430807842e-07,-0.304914828610563,0.0085948447033318,0.926135235205606,0.999999999992859
MAL2,1.56920593610264e-07,-0.305920028931665,0.00855208157805916,0.926318694617256,0.999999999992859
CD44,1.54128349279571e-07,-0.313142875596543,0.00825043799019664,0.927626145078081,0.999999999992859
SRSF2,1.5401680689385e-07,-0.313433613253949,0.00823850065951241,0.927678378166109,0.999999999992859
PCBP2,1.53609921972224e-07,-0.314495622384672,0.00819502886044071,0.92786891694909,0.999999999992859
PRDX1,1.50345876864303e-07,-0.323098977882049,0.00785045800950916,0.929397574501771,0.999999999992859
MRPL23,1.4717703435214e-07,-0.331598069622847,0.00752301703743546,0.930881894932439,0.999999999992859
HNRNPD,1.46746497981313e-07,-0.332764265982162,0.00747906731322285,0.931083581536719,0.999999999992859
UQCR11,1.46237103341379e-07,-0.33414766783199,0.00742723392075822,0.931322215349149,0.999999999992859
COX4I1,1.43351370418031e-07,-0.342059552748966,0.0071369992061433,0.932674197582504,0.999999999992859
SNRPD2,1.42314990833627e-07,-0.344932667790026,0.00703417629337617,0.933159794905155,0.999999999992859
PRDX4,1.41712200549698e-07,-0.346611600750213,0.00697471448499131,0.93344224471633,0.999999999992859
TGFBI,1.40678976495425e-07,-0.349502974684786,0.00687337992590031,0.933926402614151,0.999999999992859
IFITM3,1.39260395198629e-07,-0.35350101641788,0.0067354590001978,0.934591174632362,0.999999999992859
MARCKSL1,1.32908382645253e-07,-0.37182033581911,0.00613503008159874,0.937568391682741,0.999999999992859
SOD1,1.32117439146943e-07,-0.374151032894503,0.00606222769768212,0.93793917245486,0.999999999992859
NDUFB3,1.31246546616552e-07,-0.376730490133018,0.00598256905499911,0.938347447527386,0.999999999992859
TSPAN13,1.2712511168118e-07,-0.389129935544995,0.00561273638663641,0.940279797362914,0.999999999992859
STARD10,1.26762849073217e-07,-0.390235381679834,0.00558079324943091,0.940449662488895,0.999999999992859
SNU13,1.2610717727551e-07,-0.392242721895022,0.00552321004781507,0.940757114220959,0.999999999992859
MALAT1,1.25905310281265e-07,-0.392862447959021,0.00550554156217079,0.940851773659058,0.999999999992859
CFL1,1.25405811115486e-07,-0.394399379658614,0.00546194437947035,0.941086002315548,0.999999999992859
WFDC2,1.25396964655652e-07,-0.394426644597704,0.00546117380645038,0.941090150705599,0.999999999992859
TXNL4A,1.23388359489981e-07,-0.40065812279058,0.00528762114290614,0.942032091545616,0.999999999992859
ITM2B,1.2338391204707e-07,-0.400672011803484,0.00528723997292468,0.942034177276479,0.999999999992859
LAMTOR2,1.21100480710107e-07,-0.407857401577798,0.00509335192094771,0.943105097205984,0.999999999992859
UFC1,1.21071242162206e-07,-0.407950120429032,0.00509089273605719,0.943118810636059,0.999999999992859
MT1X,1.20619840027649e-07,-0.409383886782252,0.00505300172577403,0.94333052888248,0.999999999992859
RPS17,1.20081055633292e-07,-0.411100928755431,0.00500796107418768,0.943583236709412,0.999999999992859
PCLAF,1.18235278569605e-07,-0.417031135974081,0.00485518863765182,0.944449010524504,0.999999999992859
RRBP1,1.17349484534289e-07,-0.419903853517955,0.00478271302420318,0.944864521381598,0.999999999992859
LAPTM4A,1.15959879530381e-07,-0.424446239892734,0.00467011377635196,0.945516391543694,0.999999999992859
FIS1,1.14630333203762e-07,-0.428833963975228,0.00456363665662262,0.946140122058561,0.999999999992859
HNRNPF,1.13604800163072e-07,-0.4322467761056,0.00448234534972256,0.946621253293258,0.999999999992859
PMEPA1,1.09434109552052e-07,-0.446389907069682,0.00415927242890015,0.948578141330456,0.999999999992859
CES2,1.09150949496088e-07,-0.447365933394689,0.00413777609432132,0.948711011407406,0.999999999992859
PSMA1,1.08548194083803e-07,-0.449450456276653,0.00409220286649975,0.948993853213175,0.999999999992859
SSR4,1.07947412175669e-07,-0.451537549092974,0.00404702997577592,0.949275775351699,0.999999999992859
SAP18,1.0673586598787e-07,-0.45577533097717,0.00395669620402812,0.949844323221887,0.999999999992859
MARCKS,1.06611607741243e-07,-0.45621217509812,0.00394748906552984,0.949902635911318,0.999999999992859
NDUFB1,1.0546326476779e-07,-0.460269039691672,0.00386290807201218,0.950441550161444,0.999999999992859
NUPR1,1.04908006521761e-07,-0.46224356241885,0.00382233915647407,0.950702139499245,0.999999999992859
ARPC1A,1.04254121110462e-07,-0.464579742698397,0.00377483882402873,0.951009022503379,0.999999999992859
ATP5G3,1.02572989629618e-07,-0.470641244245534,0.00365407938240635,0.951798048238413,0.999999999992859
SRSF7,1.00886087459528e-07,-0.476805370653052,0.00353487865178588,0.952589829898736,0.999999999992859
NR4A1,1.00812978980892e-07,-0.477074408093476,0.00352975731207228,0.952624145905918,0.999999999992859
MINOS1,1.00442335731125e-07,-0.478440814397205,0.00350385041478406,0.952798121556477,0.999999999992859
ECHS1,9.89762819407182e-08,-0.483886084240335,0.0034023126597939,0.953486292199116,0.999999999992859
ATP6V0E1,9.86722807758325e-08,-0.485023424329306,0.00338144465832781,0.953628995739707,0.999999999992859
ITGA6,9.79759981685983e-08,-0.487639166780896,0.00333389059333873,0.953955848744119,0.999999999992859
MYEOV2,9.76376373193826e-08,-0.488915761337738,0.00331090312304183,0.954114686848352,0.999999999992859
BTG2,9.7311021089139e-08,-0.490151464482993,0.00328878898770975,0.954268013357294,0.999999999992859
NDUFA11,9.71651032076502e-08,-0.490704613816275,0.00327893330401633,0.954336513499204,0.999999999992859
ATF4,9.68064275565819e-08,-0.492067169633853,0.00325477024922421,0.954504892739495,0.999999999992859
CKS1B,9.41156813841195e-08,-0.502422083151979,0.00307635132995419,0.955768119932948,0.999999999992859
EPCAM,9.40236636873802e-08,-0.502780437985342,0.00307033872131484,0.955811321552368,0.999999999992859
YWHAE,9.3955334418951e-08,-0.503046725019506,0.00306587776416324,0.955843401716115,0.999999999992859
RAC1,9.359714641846e-08,-0.504445209011219,0.00304254609573065,0.956011569908939,0.999999999992859
HNRNPC,9.32280149719164e-08,-0.505890984329887,0.00301859483596531,0.956184878065547,0.999999999992859
CACYBP,9.30918062737143e-08,-0.506425649063664,0.00300978077903382,0.956248828920739,0.999999999992859
SLC25A5,9.30828267754775e-08,-0.506460918963653,0.00300920016901408,0.956253044862506,0.999999999992859
TFRC,9.15570490660679e-08,-0.512494517182769,0.00291135740438454,0.956969426615548,0.999999999992859
NDUFB2,9.11516780906066e-08,-0.514111282720666,0.0028856342696585,0.957159761892479,0.999999999992859
MT-ND5,9.06313077211144e-08,-0.516195306279457,0.00285278106477409,0.957404096822991,0.999999999992859
TPI1,8.94422532053051e-08,-0.520994131363233,0.00277841690596756,0.957962420983354,0.999999999992859
ETFB,8.47814200247999e-08,-0.540320083511951,0.00249639510916762,0.96015112564864,0.999999999992859
SON,8.45216024783545e-08,-0.541422626224927,0.00248111786080624,0.960273143700877,0.999999999992859
RP11-329L6.2,8.378368035206e-08,-0.544569130392208,0.00243798381145016,0.960619698958116,0.999999999992859
SOX9,8.37120154102607e-08,-0.544875910151008,0.00243381490303937,0.960653355837034,0.999999999992859
IL32,8.1681372398623e-08,-0.553658726456816,0.00231717056193959,0.96160706034987,0.999999999992859
SRSF9,8.15079805668079e-08,-0.554416875182043,0.00230734330286352,0.961688497500807,0.999999999992859
SPTBN1,8.08625619001101e-08,-0.557250528425424,0.00227094671141603,0.96199163557146,0.999999999992859
ACTG1,7.96473487220719e-08,-0.562636146396186,0.00220320342313093,0.962562407690964,0.999999999992859
ATP5O,7.7219309087393e-08,-0.57360024742007,0.0020709221501416,0.963702888089057,0.999999999992859
STRA13,7.69225008266641e-08,-0.574959691394115,0.00205503271756975,0.963842307759514,0.999999999992859
CTSB,7.58392227430888e-08,-0.579957837444223,0.00199755937487283,0.964351165052868,0.999999999992859
ZFP36L1,7.50851578609221e-08,-0.583471432499047,0.00195803362955054,0.964705386853414,0.999999999992859
COX20,7.31838855865261e-08,-0.592459696751032,0.00186012820588575,0.965598539820935,0.999999999992859
HSPA1A,7.19758893831701e-08,-0.598269713984866,0.00179922729254458,0.966166037794176,0.999999999992859
MT1E,7.16999394958139e-08,-0.59960805495236,0.00178545754802054,0.966295677207349,0.999999999992859
ATP5I,7.08281160150136e-08,-0.603864073536241,0.00174230157905562,0.966705259890093,0.999999999992859
KLF5,6.98158616673623e-08,-0.60885946296473,0.00169285653802707,0.96718082800897,0.999999999992859
UBE2D3,6.90344284862428e-08,-0.612756242892222,0.00165517309378825,0.967547961821969,0.999999999992859
JTB,6.83663831192052e-08,-0.616116156267063,0.00162329390917293,0.967861829101886,0.999999999992859
TUBB,6.7366569363791e-08,-0.621194954657403,0.00157616185656447,0.968331580174217,0.999999999992859
ERH,6.66346476255823e-08,-0.624951963163045,0.0015420986648493,0.968675472218243,0.999999999992859
RHOA,6.56253300296964e-08,-0.630188342691745,0.00149573601608887,0.969149707722948,0.999999999992859
LDHA,6.49990166710879e-08,-0.633470725925417,0.00146732231832877,0.969443991286531,0.999999999992859
NDUFA4,6.44212011759047e-08,-0.636521848332715,0.00144135044590899,0.969715491027609,0.999999999992859
H3F3A,6.33399700713926e-08,-0.642291565129833,0.0013933738571268,0.970223541437274,0.999999999992859
MIF,6.31366883442761e-08,-0.643385265488482,0.00138444449008668,0.970319061100202,0.999999999992859
MRPL51,6.1459454020619e-08,-0.652520239990197,0.00131186560576473,0.971107189659516,0.999999999992859
RPL26,6.02552974335834e-08,-0.659204558414141,0.0012609632206314,0.971673037521434,0.999999999992859
RABAC1,5.97949949744986e-08,-0.66178845527634,0.00124177129873676,0.971889343041849,0.999999999992859
TM4SF1,5.94600165255701e-08,-0.663679044424009,0.00122789717842672,0.972046757552806,0.999999999992859
COX6A1,5.90853596664065e-08,-0.665803871671091,0.00121247199782862,0.97222281920242,0.999999999992859
TMEM147,5.87657618490657e-08,-0.667625121060451,0.00119939074092938,0.97237300815133,0.999999999992859
DEK,5.85405903113954e-08,-0.668913122249378,0.00119021698938717,0.972478823844802,0.999999999992859
S100A4,5.79766979571432e-08,-0.672156417638918,0.00116739788868179,0.972743817985856,0.999999999992859
NDUFB4,5.76034868207633e-08,-0.674317132886881,0.00115241657391074,0.972919205536099,0.999999999992859
PHPT1,5.73667837787817e-08,-0.675693442448503,0.00114296506075689,0.973030442892391,0.999999999992859
HNRNPA2B1,5.71141239618162e-08,-0.677167641453619,0.00113291933791806,0.973149179630396,0.999999999992859
EIF5B,5.62997167419766e-08,-0.681955886045503,0.00110084042643195,0.973531911945729,0.999999999992859
AGPAT2,5.62237275207875e-08,-0.682405528140102,0.00109787076484822,0.973567623545699,0.999999999992859
NDUFA2,5.6116229462425e-08,-0.683042459217699,0.00109367658717961,0.973618143007192,0.999999999992859
MT-TM,5.5997086174987e-08,-0.683749550010975,0.0010890374338581,0.973674135348879,0.999999999992859
CDH17,5.47738339099731e-08,-0.691081035080172,0.00104197723674381,0.974249019998009,0.999999999992859
SEM1,5.41351228595699e-08,-0.694962202991554,0.00101781817975634,0.974549196596702,0.999999999992859
ZG16,5.40453131458865e-08,-0.695510921835178,0.00101444387744376,0.974591404978131,0.999999999992859
CD47,5.40451903582966e-08,-0.69551167254985,0.00101443926794221,0.97459146268536,0.999999999992859
ATPIF1,5.3644971807947e-08,-0.697965989162713,0.000999470529637815,0.974779556535278,0.999999999992859
GPI,5.36063261623852e-08,-0.698203769399331,0.000998031018354109,0.974797719206735,0.999999999992859
CA1,5.29704022682912e-08,-0.70213668033876,0.000974492480713064,0.97509659243945,0.999999999992859
SMS,5.1464896156603e-08,-0.711603055689132,0.000919886302108188,0.975804168137439,0.999999999992859
ATP5D,5.11890031238533e-08,-0.713362198919565,0.000910050084366674,0.975933837712594,0.999999999992859
XRCC5,5.09099493735473e-08,-0.715149362104335,0.000900154963572894,0.976064993470254,0.999999999992859
ATP5C1,5.08681985259125e-08,-0.715417435142887,0.000898679149012168,0.976084616498444,0.999999999992859
NDUFB10,5.04436390340834e-08,-0.718153656847556,0.000883740521530637,0.97628416159943,0.999999999992859
CKS2,5.04032116445276e-08,-0.718415181388627,0.000882324564775007,0.97630316275387,0.999999999992859
PRAC1,4.87565216199677e-08,-0.729215606774704,0.000825614629092218,0.97707712983286,0.999999999992859
CTSS,4.81338348801862e-08,-0.733377168116235,0.000804660861551874,0.977369806872789,0.999999999992859
SLC25A3,4.73552061734175e-08,-0.738643021991629,0.000778838503803444,0.977735784493499,0.999999999992859
RBM47,4.6867036487795e-08,-0.741980551855552,0.000762863675673227,0.977965240514659,0.999999999992859
SRP9,4.59820473518537e-08,-0.748103884565249,0.000734325414218229,0.978381219537681,0.999999999992859
PSMB1,4.52196080143607e-08,-0.753456675680815,0.000710175256759853,0.978739600147866,0.999999999992859
SERP1,4.48981987732393e-08,-0.755735194713194,0.000700115651869444,0.978890678165259,0.999999999992859
COX5A,4.48380178025686e-08,-0.756163301312188,0.000698240057615498,0.978918966240625,0.999999999992859
HMGN1,4.47257213223047e-08,-0.756963391549388,0.000694746963309268,0.978971751290885,0.999999999992859
EIF3I,4.44701709950874e-08,-0.758790248563513,0.000686830462760885,0.979091873269166,0.999999999992859
HIST1H4C,4.42118628399831e-08,-0.760645523562843,0.000678874628767786,0.979213292052152,0.999999999992859
ATP5L,4.39079183230753e-08,-0.762839908418464,0.000669572557266653,0.979356163006323,0.999999999992859
PRR13,4.35537319627291e-08,-0.765412674880962,0.000658813816320892,0.979522651277292,0.999999999992859
PDIA6,4.29129099616808e-08,-0.770111117910859,0.000639569700733072,0.979823877298471,0.999999999992859
ATP5G1,4.16259821371377e-08,-0.779721895650663,0.000601784416533404,0.980428821711219,0.999999999992859
RPL36A,4.15412013698644e-08,-0.780363487476008,0.000599335571590848,0.980468674890181,0.999999999992859
IGHA1,4.11260079938424e-08,-0.783521003968115,0.00058741503943389,0.980663846931809,0.999999999992859
RPS3A,4.05502737098828e-08,-0.787942631128958,0.00057108339183175,0.980934487159472,0.999999999992859
TESC,3.88175243514273e-08,-0.801565692294814,0.000523320344370505,0.981749028249991,0.999999999992859
ID1,3.8665284621239e-08,-0.802786119343602,0.000519223539184408,0.981820594926548,0.999999999992859
MT-ND4L,3.83679639799754e-08,-0.805180905193496,0.000511268996362223,0.981960363397555,0.999999999992859
NDUFC2,3.73283615015638e-08,-0.813674963847447,0.000483938088721625,0.98244907798596,0.999999999992859
H3F3B,3.72397442942654e-08,-0.814407878567585,0.000481643086444102,0.982490737026131,0.999999999992859
PSMA5,3.71262170126149e-08,-0.815348890518784,0.000478710935081226,0.98254410638759,0.999999999992859
SELENBP1,3.62858695027719e-08,-0.822388204247772,0.000457285066563013,0.98293915754499,0.999999999992859
MRPS21,3.52483010159424e-08,-0.831264981749466,0.000431507479122747,0.983426928935175,0.999999999992859
EIF4A2,3.49306235302834e-08,-0.834025336670296,0.000423764553356011,0.983576273566339,0.999999999992859
RP11-462G2.1,3.45298794083489e-08,-0.837536764741085,0.000414096989825762,0.983764669805882,0.999999999992859
PERP,3.38326196966709e-08,-0.843726190134783,0.000397542170210722,0.984092464932164,0.999999999992859
HLA-A,3.38072537744139e-08,-0.843953307941341,0.000396946281175939,0.98410438998833,0.999999999992859
KDELR1,3.25423110170618e-08,-0.855459127027722,0.000367797466332254,0.984699070763,0.999999999992859
HMGCS1,3.18328976586856e-08,-0.862072102900634,0.000351936488353436,0.985032587214098,0.999999999992859
BSG,3.13846199101195e-08,-0.86631293417609,0.00034209418899349,0.98524333735215,0.999999999992859
SNRPG,2.93577768822708e-08,-0.88612608702117,0.000299335538491559,0.986196235672144,0.999999999992859
CXCL3,2.88640249308014e-08,-0.891120796758777,0.000289351496085266,0.986428370844821,0.999999999992859
SCD,2.84365860373514e-08,-0.895501163961625,0.000280845107074738,0.98662933017175,0.999999999992859
GUCA2B,2.80856274013999e-08,-0.899138008340455,0.000273955617545576,0.986794333131664,0.999999999992859
AURKAIP1,2.76315917166752e-08,-0.903898278343126,0.00026516961408446,0.987007798531809,0.999999999992859
SPINK4,2.65981218357087e-08,-0.914975610462635,0.000245704942301762,0.98749368903052,0.999999999992859
ERP29,2.65648220829804e-08,-0.915338322036603,0.000245090102489856,0.987509345136692,0.999999999992859
CLTC,2.60155357897359e-08,-0.921375379077383,0.000235059333011268,0.987767596528476,0.999999999992859
H2AFV,2.58584565784244e-08,-0.923120858688031,0.000232229372756804,0.987841448826526,0.999999999992859
NDUFB11,2.55730149616099e-08,-0.92631492293994,0.000227130687621785,0.98797565220713,0.999999999992859
DSTN,2.54931889924828e-08,-0.927213357778601,0.000225714927336169,0.988013183287777,0.999999999992859
SIVA1,2.53340338679246e-08,-0.929011490295527,0.000222905427842948,0.988088011945586,0.999999999992859
VDAC2,2.49030751420304e-08,-0.933927027816246,0.000215386216911363,0.988290632794519,0.999999999992859
LAMTOR5,2.25744133331104e-08,-0.961753596286556,0.000176988437626534,0.989385496158733,0.999999999992859
PYCARD,2.2196615424027e-08,-0.96648628299211,0.000171113969198479,0.989563126763193,0.999999999992859
ID2,2.18021582176048e-08,-0.971498139933088,0.000165086258269076,0.989748590681447,0.999999999992859
DBI,2.12264753610078e-08,-0.978946707806208,0.000156483201241336,0.990019263361746,0.999999999992859
EIF1AX,2.11950747027282e-08,-0.979357697782628,0.000156020567572157,0.990034027253747,0.999999999992859
UBE2C,2.06874470976422e-08,-0.986071569403271,0.000148636596191727,0.990272702947381,0.999999999992859
ATP5J,2.05403103629849e-08,-0.988042646436119,0.000146529798778603,0.990341883671471,0.999999999992859
UBL5,2.03478640319931e-08,-0.990638118378079,0.000143796926683254,0.990432368163136,0.999999999992859
PDLIM1,2.01423753250215e-08,-0.993431637319915,0.000140907243345659,0.990528985060095,0.999999999992859
DNPH1,1.97527507625096e-08,-0.998792697216475,0.000135508681016491,0.990712179527981,0.999999999992859
APRT,1.91076368471464e-08,-1.00786145542726,0.000126801942770771,0.991015501570461,0.999999999992859
ITLN1,1.90688726124327e-08,-1.00841428152255,0.000126287970862944,0.991033727923252,0.999999999992859
GUCA2A,1.88848252501782e-08,-1.01105157301699,0.000123861943785473,0.991120264253665,0.999999999992859
MT1G,1.87572498170025e-08,-1.01289195594307,0.000122194110801832,0.991180248384902,0.999999999992859
NUCKS1,1.8572440107042e-08,-1.01557614223784,0.000119798087053769,0.991267143337077,0.999999999992859
FAM84A,1.75517790281198e-08,-1.03080452507573,0.000106992721745658,0.991747045801617,0.999999999992859
PPP1R14B,1.69450103991926e-08,-1.04020252572453,9.9723067648929e-05,0.992032342480581,0.999999999992859
DDX5,1.69325757006851e-08,-1.04039796696258,9.95767624807218e-05,0.992038189165064,0.999999999992859
MRPL41,1.5944488669261e-08,-1.0563152178223,8.82943965500278e-05,0.992502780226935,0.999999999992859
